epoch,mean_loss
0,1.281451
1,1.252566
2,1.247333
3,1.232138
4,1.206080
5,1.193206
6,1.188227
7,1.165733
8,1.162530
9,1.151963
10,1.142753
11,1.132171
12,1.129498
13,1.119821
14,1.119189
15,1.110764
16,1.113188
17,1.114284
18,1.106614
19,1.093548
20,1.111292
21,1.084294
22,1.084842
23,1.083589
24,1.083692
25,1.083159
26,1.070992
27,1.051971
28,1.056072
29,1.062705
30,1.055044
31,1.050684
32,1.038415
33,1.041126
34,1.033788
35,1.020696
36,1.015392
37,1.020128
38,1.010990
39,0.984488
40,0.977001
41,0.965577
42,0.974761
43,0.978273
44,0.956341
45,0.962672
46,0.955955
47,0.948257
48,0.946387
49,0.949435
50,0.953428
51,0.942902
52,0.936737
53,0.933595
54,0.930655
55,0.930531
56,0.943647
57,0.935789
58,0.934967
59,0.932205
60,0.935567
61,0.921171
62,0.928382
63,0.923937
64,0.924401
65,0.924034
66,0.926250
67,0.920326
68,0.917855
69,0.920826
70,0.919396
71,0.913335
72,0.912684
73,0.913228
74,0.909476
75,0.915820
76,0.919592
77,0.909379
78,0.919251
79,0.912616
80,0.913538
81,0.911047
82,0.910222
83,0.906458
84,0.897750
85,0.878604
86,0.880586
87,0.868888
88,0.859227
89,0.838243
90,0.830819
91,0.821769
92,0.822086
93,0.814880
94,0.796865
95,0.783628
96,0.781604
97,0.781492
98,0.767254
99,0.771892
100,0.772964
101,0.804648
102,0.774170
103,0.758455
104,0.766431
105,0.773696
106,0.767909
107,0.755641
108,0.754959
109,0.758139
110,0.764516
111,0.765855
112,0.762691
113,0.764899
114,0.765007
115,0.762209
116,0.760110
117,0.765420
118,0.759985
119,0.751906
120,0.752721
121,0.748257
122,0.758618
123,0.759122
124,0.757129
125,0.751326
126,0.751406
127,0.753430
128,0.750492
129,0.754517
130,0.752021
131,0.754287
132,0.751271
133,0.750763
134,0.754571
135,0.749752
136,0.748326
137,0.752761
138,0.758650
139,0.750501
140,0.755498
141,0.760545
142,0.753313
143,0.751920
144,0.748264
145,0.750183
146,0.749551
147,0.747485
148,0.753157
149,0.748642
150,0.747505
151,0.747253
152,0.747395
153,0.746140
154,0.746388
155,0.746527
156,0.751371
157,0.751073
158,0.747700
159,0.747380
160,0.748337
161,0.746400
162,0.755475
163,0.750150
164,0.751166
165,0.750545
166,0.749593
167,0.749599
168,0.759403
169,0.753400
170,0.750769
171,0.748845
172,0.754496
173,0.755113
174,0.746074
175,0.747534
176,0.746774
177,0.747489
178,0.747248
179,0.745434
180,0.745563
181,0.745405
182,0.745900
183,0.745357
184,0.745174
185,0.746139
186,0.746984
187,0.751351
188,0.751266
189,0.746430
190,0.748185
191,0.748587
192,0.749379
193,0.747374
194,0.757762
195,0.747492
196,0.744872
197,0.747967
198,0.746619
199,0.747816
200,0.746532
201,0.758417
202,0.747685
203,0.749391
204,0.746541
205,0.746426
206,0.747589
207,0.746198
208,0.744567
209,0.744817
210,0.744344
211,0.744778
