epoch,mean_loss
172,0.003522
173,0.010288
174,0.074745
175,0.094673
176,0.034312
177,0.023082
178,0.018480
179,0.011216
180,0.041735
181,0.019988
182,0.061036
183,0.068228
184,0.036880
185,0.040981
186,0.034375
187,0.051251
188,0.020983
189,0.019824
190,0.019373
191,0.022897
192,0.007688
193,0.013579
194,0.082157
195,0.038251
196,0.047449
197,0.035357
198,0.025322
199,0.010169
200,0.016625
201,0.021497
202,0.042204
203,0.032252
204,0.010912
205,0.016703
206,0.030795
207,0.018390
208,0.018968
209,0.007222
210,0.004486
211,0.025860
212,0.059268
213,0.020671
214,0.027210
215,0.027835
216,0.011023
217,0.005491
218,0.023162
219,0.015489
220,0.004701
221,0.013963
222,0.023839
223,0.009273
224,0.009017
225,0.008448
226,0.001806
227,0.009135
228,0.031717
229,0.012097
230,0.007796
231,0.008860
232,0.025372
233,0.009335
234,0.019675
235,0.080229
236,0.076783
237,0.021334
238,0.042215
239,0.016442
240,0.017965
241,0.029630
242,0.038021
243,0.019369
244,0.013569
245,0.014498
246,0.037672
247,0.018318
248,0.017713
249,0.006175
250,0.011135
251,0.008243
252,0.011959
253,0.005192
254,0.007874
255,0.001430
256,0.005268
257,0.007072
258,0.007818
259,0.010525
260,0.000925
261,0.001607
262,0.003296
263,0.019935
264,0.003831
265,0.005369
266,0.011346
267,0.007255
268,0.006238
269,0.024908
270,0.006625
271,0.004814
272,0.001502
273,0.001153
274,0.004549
275,0.003837
276,0.004902
277,0.002381
278,0.002966
279,0.007717
280,0.003093
281,0.000783
282,0.001116
283,0.000951
284,0.001306
285,0.001584
286,0.002349
287,0.002885
288,0.003204
289,0.003814
290,0.004857
291,0.001743
292,0.000764
293,0.002598
294,0.002787
295,0.008261
296,0.000446
297,0.000564
298,0.007129
299,0.004221
300,0.001126
301,0.004906
302,0.011058
303,0.003039
304,0.001713
305,0.000701
306,0.000781
307,0.001206
308,0.001386
309,0.012844
310,0.012614
311,0.017996
312,0.001471
313,0.003139
314,0.002821
315,0.002509
316,0.002227
317,0.000897
318,0.011527
319,0.007599
320,0.000758
321,0.001179
322,0.001655
323,0.010527
324,0.010062
325,0.007725
326,0.003183
327,0.002551
328,0.003344
329,0.004282
330,0.003420
331,0.008159
332,0.002019
333,0.000725
334,0.001485
335,0.011148
336,0.006122
337,0.000760
338,0.006688
339,0.000589
340,0.007439
341,0.000764
342,0.001096
343,0.000655
344,0.000620
345,0.000758
346,0.001068
347,0.003709
348,0.006178
349,0.008305
350,0.000664
351,0.000829
352,0.002801
353,0.000563
354,0.004973
355,0.001539
356,0.003209
357,0.001627
358,0.001312
359,0.001728
360,0.011316
361,0.000463
362,0.001732
363,0.000954
364,0.002254
365,0.001889
366,0.002927
367,0.000834
368,0.000677
369,0.005474
370,0.001287
371,0.000421
372,0.006044
373,0.000682
374,0.006882
375,0.004175
376,0.004752
377,0.003067
378,0.000952
379,0.007928
380,0.002172
381,0.000344
382,0.007094
383,0.007046
384,0.003656
385,0.000727
386,0.005955
387,0.007996
388,0.002036
389,0.002088
390,0.000341
391,0.002659
392,0.014830
393,0.001524
394,0.001669
395,0.003795
396,0.000411
397,0.002740
398,0.000485
399,0.002943
400,0.000375
401,0.001336
402,0.008603
403,0.000878
404,0.000416
405,0.005994
406,0.001255
407,0.000329
408,0.003974
409,0.003223
410,0.005957
411,0.007441
412,0.001361
413,0.002715
414,0.000930
415,0.002696
416,0.001158
417,0.000486
418,0.014730
419,0.002799
420,0.000813
421,0.002259
422,0.003636
423,0.001693
424,0.001052
425,0.010065
426,0.000814
427,0.000248
428,0.000169
429,0.004440
430,0.000726
431,0.000982
432,0.000616
433,0.001167
434,0.000375
435,0.001270
436,0.000322
437,0.000549
438,0.015917
439,0.002466
440,0.001163
441,0.000486
442,0.001245
443,0.003521
444,0.001130
445,0.008699
446,0.000790
447,0.000903
448,0.001271
449,0.000661
450,0.000616
451,0.004897
452,0.000995
453,0.009654
454,0.001732
455,0.000314
456,0.002345
457,0.000951
458,0.000274
459,0.015987
460,0.002097
461,0.000854
462,0.001173
463,0.006100
464,0.002461
465,0.000404
466,0.003355
467,0.002341
468,0.008238
469,0.005655
470,0.005668
471,0.000966
472,0.009233
473,0.000717
474,0.001054
475,0.001260
476,0.001158
477,0.001956
478,0.012126
479,0.015018
480,0.000518
481,0.005336
482,0.000762
483,0.001942
484,0.001065
485,0.003696
486,0.000848
487,0.001149
488,0.001350
489,0.003362
490,0.002620
491,0.002103
492,0.001902
493,0.004622
494,0.008421
495,0.000405
496,0.000329
497,0.002793
498,0.000374
499,0.000299
