epoch,mean_loss
430,0.001315
431,0.001654
432,0.002547
433,0.000224
434,0.000870
435,0.000964
436,0.003029
437,0.000671
438,0.002420
439,0.001602
440,0.001094
441,0.000345
442,0.000383
443,0.000548
444,0.001543
445,0.003728
446,0.001879
447,0.000139
448,0.000872
449,0.000375
450,0.001135
451,0.002087
452,0.008367
453,0.014064
454,0.002733
455,0.006153
456,0.005541
457,0.004801
458,0.005337
459,0.000664
460,0.001185
461,0.001052
462,0.006137
463,0.001369
464,0.000412
465,0.005396
466,0.001471
467,0.001146
468,0.007981
469,0.007968
470,0.001110
471,0.000611
472,0.000483
473,0.001159
474,0.001908
475,0.003523
476,0.001027
477,0.000558
478,0.006652
479,0.001275
480,0.004563
481,0.000310
482,0.001049
483,0.000203
484,0.000827
485,0.001978
486,0.001263
487,0.000673
488,0.002193
489,0.000739
490,0.000753
491,0.001213
492,0.000721
493,0.006361
494,0.002244
495,0.004235
496,0.000871
497,0.000460
498,0.001041
499,0.005148
