epoch,mean_loss
274,0.746928
275,0.748038
276,0.748916
277,0.748889
278,0.749249
279,0.748866
280,0.749844
281,0.747684
282,0.748701
283,0.747754
284,0.746993
285,0.748352
286,0.748800
287,0.746055
288,0.746956
289,0.746943
290,0.746547
291,0.746809
292,0.746655
293,0.746212
294,0.748748
295,0.746182
296,0.747061
297,0.746675
298,0.745446
299,0.747324
300,0.747390
301,0.746515
302,0.746155
303,0.746542
304,0.747687
305,0.748650
306,0.746483
307,0.746478
308,0.747656
309,0.744094
310,0.746980
311,0.746314
312,0.744302
313,0.746148
314,0.746345
315,0.750359
316,0.746894
317,0.746269
318,0.747032
319,0.746378
320,0.746761
321,0.747024
322,0.746518
323,0.746519
324,0.746302
325,0.747114
326,0.746142
327,0.746523
328,0.746323
329,0.746157
330,0.748100
331,0.746743
332,0.746181
333,0.745986
334,0.746048
335,0.748462
336,0.747775
337,0.746964
338,0.746135
339,0.746317
340,0.746278
341,0.747811
342,0.746947
343,0.745973
344,0.746075
345,0.746191
346,0.746252
347,0.746061
348,0.746478
349,0.747021
350,0.746379
351,0.746020
352,0.746254
353,0.745969
354,0.745946
355,0.746050
356,0.746696
357,0.746084
358,0.746584
359,0.746180
360,0.746853
361,0.746218
362,0.747359
363,0.746412
364,0.746074
365,0.746215
366,0.746594
367,0.746324
368,0.746035
369,0.746288
370,0.746228
371,0.746532
372,0.746327
373,0.746026
374,0.746010
375,0.746016
376,0.746685
377,0.747194
378,0.746227
379,0.746111
380,0.745968
381,0.746488
382,0.746668
383,0.746518
384,0.746138
385,0.746181
386,0.746087
387,0.746253
388,0.747323
389,0.748318
390,0.746112
391,0.747086
392,0.746119
393,0.746458
394,0.746605
395,0.746236
396,0.747534
397,0.746099
398,0.746058
399,0.746246
400,0.747822
401,0.746430
402,0.746023
403,0.746084
404,0.746184
405,0.746207
406,0.746015
407,0.746345
408,0.746171
409,0.747191
410,0.746904
411,0.746060
412,0.746637
413,0.746331
414,0.746760
415,0.744027
416,0.746330
417,0.746244
418,0.746124
419,0.746012
420,0.746020
421,0.746557
422,0.746232
423,0.746305
424,0.746301
425,0.746109
426,0.746329
427,0.746051
428,0.747112
429,0.746080
430,0.746529
431,0.746352
432,0.746944
433,0.746445
434,0.747874
435,0.746195
436,0.747548
437,0.746028
438,0.746522
439,0.747719
440,0.745949
441,0.746839
442,0.746347
443,0.746376
444,0.746140
445,0.746164
446,0.746201
447,0.746013
448,0.746008
449,0.746447
450,0.746718
451,0.746531
452,0.746456
453,0.746296
454,0.746013
455,0.746069
456,0.746049
457,0.747508
458,0.746139
459,0.746428
460,0.746909
461,0.746294
462,0.746357
463,0.746352
464,0.746306
465,0.746671
466,0.746441
467,0.746354
468,0.745966
469,0.747043
470,0.746302
471,0.746018
472,0.746222
473,0.746190
474,0.746975
475,0.746087
476,0.746284
477,0.746080
478,0.746059
479,0.746005
480,0.746155
481,0.747374
482,0.746362
483,0.746501
484,0.747720
485,0.746223
486,0.745953
487,0.746233
488,0.746817
489,0.747101
490,0.746046
491,0.746609
492,0.746452
493,0.746233
494,0.746012
495,0.747860
496,0.746352
497,0.746102
498,0.746172
499,0.746486
