epoch,accuracy
0,20.31
1,21.88
2,31.25
3,39.84
4,41.41
5,45.31
6,57.81
7,45.31
8,52.34
9,35.16
10,43.75
11,48.44
12,51.56
13,48.44
14,43.75
15,43.75
16,55.47
17,62.50
18,63.28
19,58.59
20,50.78
21,48.44
22,64.06
23,58.59
24,36.72
25,51.56
26,63.28
27,71.09
28,66.41
29,64.06
30,64.06
31,61.72
32,51.56
33,73.44
34,60.94
35,67.19
36,63.28
37,62.50
38,62.50
39,69.53
40,60.94
41,57.03
42,72.66
43,65.62
44,68.75
45,68.75
46,62.50
47,48.44
48,63.28
49,72.66
50,66.41
51,75.78
52,78.12
53,71.09
54,69.53
55,77.34
56,73.44
57,46.88
58,67.97
59,60.94
60,61.72
61,71.88
62,69.53
63,71.88
64,78.12
65,72.66
66,75.78
67,65.62
68,71.88
69,51.56
70,78.91
71,70.31
72,76.56
73,67.19
74,64.06
75,77.34
76,76.56
77,82.03
78,71.09
79,76.56
80,82.03
81,64.06
82,76.56
83,73.44
84,76.56
85,71.88
86,81.25
87,71.09
88,76.56
89,84.38
90,77.34
91,72.66
92,82.03
93,75.00
94,79.69
95,77.34
96,67.19
97,77.34
98,74.22
99,77.34
100,78.12
101,69.53
102,75.00
103,80.47
104,78.91
105,75.00
106,80.47
107,83.59
108,79.69
109,80.47
110,77.34
111,82.03
112,78.12
113,73.44
114,80.47
115,85.16
116,76.56
117,75.78
118,78.91
119,82.03
120,81.25
121,78.91
122,74.22
123,76.56
124,78.91
125,71.88
126,75.00
127,77.34
128,79.69
129,85.16
130,85.94
131,80.47
132,85.16
133,82.03
134,78.91
135,82.03
136,82.81
137,82.03
138,81.25
139,79.69
140,80.47
141,78.91
142,78.12
143,75.00
144,83.59
145,79.69
146,71.88
147,82.03
148,72.66
149,82.81
150,85.94
151,78.91
152,82.81
153,82.81
154,77.34
155,79.69
156,84.38
157,84.38
158,83.59
159,82.81
160,79.69
161,78.91
162,78.12
163,83.59
164,79.69
165,79.69
166,85.16
167,85.16
168,78.91
169,79.69
170,78.91
171,80.47
172,72.66
173,77.34
174,82.03
175,81.25
176,83.59
177,82.03
178,84.38
179,85.16
180,86.72
181,85.94
182,78.91
183,83.59
184,82.81
185,81.25
186,78.12
187,80.47
188,84.38
189,84.38
190,85.94
191,86.72
192,82.81
193,82.03
194,81.25
195,78.12
196,77.34
197,86.72
198,82.03
199,76.56
200,85.16
201,69.53
202,75.78
203,75.78
204,78.91
205,78.12
206,80.47
207,79.69
208,87.50
209,82.03
210,84.38
211,86.72
212,88.28
213,82.03
214,78.91
215,82.81
216,69.53
217,75.00
218,79.69
219,79.69
220,82.81
221,82.81
222,87.50
223,82.81
224,84.38
225,85.16
226,81.25
227,85.16
228,84.38
229,81.25
230,81.25
231,85.16
232,85.16
233,81.25
234,85.94
235,86.72
236,89.06
237,86.72
238,85.16
239,79.69
240,83.59
241,84.38
242,82.81
243,83.59
244,82.03
245,85.94
246,82.81
247,85.16
248,85.16
249,84.38
250,85.94
251,85.94
252,85.16
253,85.16
254,85.16
255,83.59
256,79.69
257,79.69
258,77.34
259,85.16
260,85.16
261,84.38
262,82.81
263,87.50
264,84.38
265,86.72
266,87.50
267,86.72
268,84.38
269,84.38
270,85.94
271,84.38
272,83.59
273,79.69
