epoch,accuracy
0,53.91
1,52.34
2,53.12
3,51.56
4,50.78
5,54.69
6,56.25
7,49.22
8,57.81
9,57.81
10,59.38
11,54.69
12,60.16
13,61.72
14,58.59
15,64.06
16,60.16
17,66.41
18,62.50
19,47.66
20,61.72
21,62.50
22,61.72
23,57.81
24,63.28
25,67.19
26,39.06
27,61.72
28,60.16
29,60.16
30,63.28
31,61.72
32,60.16
33,57.81
34,65.62
35,67.19
36,64.06
37,54.69
38,63.28
39,67.97
40,68.75
41,66.41
42,67.97
43,67.97
44,69.53
45,63.28
46,71.88
47,71.09
48,69.53
49,74.22
50,72.66
51,69.53
52,78.91
53,75.00
54,75.00
55,75.00
56,63.28
57,62.50
58,77.34
59,71.88
60,82.81
61,82.81
62,67.19
63,78.12
64,61.72
65,76.56
66,78.91
67,79.69
68,84.38
69,82.03
70,77.34
71,76.56
72,78.91
73,83.59
74,79.69
75,82.03
76,81.25
77,82.81
78,68.75
79,84.38
80,79.69
81,78.91
82,80.47
83,84.38
84,85.16
85,83.59
86,86.72
87,87.50
88,85.16
89,84.38
90,86.72
91,85.16
92,85.16
93,75.78
94,84.38
95,82.81
96,82.03
97,85.94
98,82.81
99,83.59
100,80.47
101,85.94
102,83.59
103,79.69
104,87.50
105,85.16
106,87.50
107,86.72
108,83.59
109,82.81
110,74.22
111,83.59
112,85.94
113,79.69
114,82.03
115,82.81
116,78.91
117,87.50
118,82.81
119,82.03
120,82.81
121,86.72
122,83.59
123,84.38
124,81.25
125,78.12
126,82.81
127,83.59
128,87.50
129,85.94
130,85.94
131,85.94
132,85.16
133,88.28
134,84.38
135,85.94
136,77.34
137,81.25
138,82.81
139,82.81
140,85.94
141,82.81
142,81.25
143,89.06
144,85.94
145,85.94
146,87.50
147,82.03
148,84.38
149,89.06
150,87.50
151,87.50
152,86.72
153,84.38
154,87.50
155,81.25
156,85.16
157,85.94
158,82.81
159,89.06
160,85.94
161,85.94
162,82.03
163,86.72
164,86.72
165,89.06
166,83.59
167,89.84
168,85.16
169,88.28
170,87.50
171,89.06
172,85.16
173,82.81
174,86.72
175,87.50
176,87.50
177,76.56
178,83.59
179,81.25
180,89.06
181,83.59
182,86.72
183,86.72
184,89.06
185,85.94
186,85.16
187,87.50
188,88.28
189,87.50
190,85.94
191,86.72
192,81.25
193,87.50
194,71.88
195,85.94
196,84.38
197,86.72
198,85.16
199,90.62
200,87.50
201,85.94
202,88.28
203,85.16
204,85.94
205,87.50
206,85.16
207,85.94
208,85.94
209,89.06
210,87.50
211,87.50
212,86.72
213,87.50
214,88.28
215,89.06
216,86.72
217,85.16
218,87.50
219,85.16
220,87.50
221,83.59
222,84.38
223,89.06
224,87.50
225,90.62
226,82.81
227,83.59
228,89.06
229,85.94
230,85.94
231,86.72
232,87.50
233,88.28
234,88.28
235,85.16
236,86.72
237,83.59
238,86.72
239,85.94
240,86.72
241,85.94
242,88.28
243,89.06
244,89.06
245,85.16
246,88.28
247,84.38
248,87.50
249,87.50
250,88.28
251,86.72
252,87.50
253,85.16
254,85.94
255,91.41
256,89.06
257,86.72
258,86.72
259,84.38
260,86.72
261,86.72
262,87.50
263,87.50
264,89.84
265,86.72
266,89.84
267,89.84
268,92.19
269,89.06
270,86.72
271,85.94
272,87.50
273,85.16
274,85.94
275,80.47
276,88.28
277,86.72
278,85.94
279,75.00
280,85.94
281,84.38
282,86.72
283,88.28
284,89.06
285,88.28
286,89.84
287,89.84
288,89.06
289,88.28
290,84.38
291,87.50
292,87.50
293,86.72
294,85.94
295,89.06
296,89.84
297,86.72
298,89.84
299,91.41
300,90.62
301,91.41
302,91.41
303,89.06
304,89.06
305,90.62
306,91.41
307,91.41
308,90.62
309,89.06
310,91.41
311,91.41
312,89.84
313,90.62
314,90.62
315,92.19
316,90.62
317,90.62
318,92.19
319,89.84
320,91.41
321,90.62
322,90.62
323,92.97
324,89.84
325,90.62
326,90.62
327,91.41
328,92.19
329,88.28
330,89.84
331,89.06
332,88.28
333,90.62
334,89.06
335,89.84
336,89.84
337,89.06
338,89.06
339,90.62
340,90.62
341,89.06
342,91.41
343,90.62
344,89.84
345,89.84
346,89.84
347,90.62
348,89.06
349,89.84
350,90.62
351,89.84
352,88.28
353,91.41
354,89.84
355,89.84
356,89.06
357,89.06
358,90.62
359,89.06
360,89.06
361,90.62
362,90.62
363,89.84
364,89.84
365,91.41
366,89.84
367,89.84
368,89.84
369,90.62
370,90.62
371,89.84
372,89.84
373,90.62
374,89.06
375,89.84
376,92.19
377,89.84
378,92.19
379,89.84
380,89.06
381,91.41
382,89.06
383,89.06
384,90.62
385,91.41
386,89.06
387,90.62
388,89.06
389,90.62
390,89.06
391,89.06
392,89.84
393,91.41
394,89.06
395,89.06
396,89.84
397,89.84
398,89.84
399,89.84
400,89.06
401,89.84
402,89.84
403,91.41
404,89.06
405,89.06
406,90.62
407,89.06
408,89.84
409,89.84
410,91.41
411,89.84
412,89.84
413,90.62
414,89.06
415,92.19
416,89.84
417,89.06
418,89.84
419,90.62
420,90.62
421,91.41
422,91.41
423,89.84
424,91.41
425,88.28
426,91.41
427,90.62
428,90.62
429,89.84
430,89.84
431,89.84
432,89.84
433,90.62
434,91.41
435,89.06
436,89.84
437,92.19
438,88.28
439,89.84
440,91.41
441,89.84
442,88.28
443,91.41
444,89.84
445,89.06
446,90.62
447,89.84
448,89.06
449,89.84
450,89.84
451,89.84
452,90.62
453,89.06
454,89.84
455,89.06
456,91.41
457,89.84
458,89.06
459,89.84
460,90.62
461,90.62
462,89.84
463,89.84
464,90.62
465,89.84
466,89.84
467,89.84
468,91.41
469,89.84
470,90.62
471,91.41
472,89.06
473,89.84
474,92.19
475,88.28
476,89.84
477,88.28
478,89.06
479,91.41
480,90.62
481,89.06
482,90.62
483,90.62
484,90.62
485,91.41
486,88.28
487,87.50
488,89.84
489,89.84
490,89.06
491,91.41
492,92.97
493,91.41
494,90.62
495,89.84
496,89.84
497,88.28
498,89.06
499,91.41
