epoch,accuracy
0,44.70
1,47.73
2,47.92
3,47.54
4,49.43
5,52.08
6,53.60
7,53.98
8,57.39
9,57.95
10,58.14
11,60.23
12,61.74
13,59.47
14,61.74
15,58.33
16,60.42
17,62.69
18,61.93
19,62.31
20,63.07
21,61.93
22,63.07
23,64.39
24,66.67
25,67.80
26,67.61
27,68.94
28,70.08
29,70.27
30,72.16
31,72.92
32,71.78
33,73.86
34,75.19
35,75.76
36,76.33
37,75.95
38,76.70
39,78.79
40,77.84
41,77.65
42,82.20
43,84.66
44,84.85
45,83.33
46,84.47
47,87.50
48,86.36
49,89.39
50,88.83
51,90.72
52,88.83
53,91.10
54,91.10
55,91.67
56,90.53
57,90.72
58,94.70
59,94.70
60,93.18
61,94.51
62,94.51
63,95.45
64,92.42
65,95.83
66,94.70
67,95.83
68,97.54
69,98.30
70,97.35
71,96.21
72,97.16
73,98.30
74,97.16
75,98.30
76,98.30
77,99.05
78,97.35
79,97.54
80,97.35
81,97.35
82,99.05
83,98.30
84,99.05
85,98.48
86,99.81
87,100.00
88,99.24
89,99.05
90,99.24
91,99.24
92,98.86
93,98.67
94,98.86
95,99.43
96,99.81
97,99.05
98,99.62
99,99.05
100,99.43
101,99.62
102,99.62
103,98.86
104,99.05
105,99.24
106,99.43
107,100.00
108,100.00
109,99.81
110,99.24
111,98.67
112,99.81
113,99.62
114,99.81
115,99.05
116,98.86
117,99.24
118,97.73
119,98.48
120,99.43
121,99.05
122,99.43
123,99.43
124,99.81
125,99.62
126,99.62
127,100.00
128,100.00
129,99.43
130,99.81
131,99.81
132,99.62
133,99.43
134,99.43
135,100.00
136,99.62
137,99.81
138,99.62
139,98.67
140,99.24
141,99.81
142,99.62
143,99.43
144,99.62
145,99.81
146,99.24
147,98.67
148,100.00
149,100.00
150,99.62
151,100.00
152,98.67
153,99.05
154,99.81
155,99.81
156,99.62
157,98.48
158,99.62
159,99.05
160,99.62
161,99.62
162,99.81
163,99.81
164,99.43
165,99.62
166,99.43
167,100.00
168,100.00
169,100.00
170,99.81
171,100.00
172,100.00
173,100.00
174,99.62
175,99.81
176,100.00
177,99.81
178,100.00
179,99.81
180,100.00
181,100.00
182,100.00
