epoch,mean_loss
0,1.313380
1,1.265226
2,1.259893
3,1.253910
4,1.237769
5,1.220527
6,1.204265
7,1.190625
8,1.170202
9,1.166399
10,1.164737
11,1.140905
12,1.127514
13,1.132965
14,1.128275
15,1.154011
16,1.134742
17,1.107980
18,1.113775
19,1.111948
20,1.111275
21,1.103897
22,1.095118
23,1.085402
24,1.074798
25,1.066036
26,1.065338
27,1.061599
28,1.054498
29,1.036995
30,1.032819
31,1.018713
32,1.026120
33,1.003972
34,0.994870
35,0.986047
36,0.988828
37,0.983866
38,0.973525
39,0.961847
40,0.966776
41,0.957397
42,0.934999
43,0.925214
44,0.921904
45,0.924934
46,0.916817
47,0.888333
48,0.895829
49,0.885104
50,0.875176
51,0.871359
52,0.873647
53,0.853372
54,0.850740
55,0.849734
56,0.849717
57,0.849981
58,0.814995
59,0.816587
60,0.822819
61,0.811088
62,0.810173
63,0.815052
64,0.821832
65,0.800425
66,0.809924
67,0.796389
68,0.778275
69,0.771494
70,0.785084
71,0.786440
72,0.778662
73,0.769226
74,0.790410
75,0.773272
76,0.771035
77,0.759656
78,0.776454
79,0.774949
80,0.777845
81,0.776632
82,0.766312
83,0.763966
84,0.759723
85,0.764973
86,0.748239
87,0.747080
88,0.753015
89,0.759769
90,0.757642
91,0.754950
92,0.764238
93,0.760622
94,0.762449
95,0.757178
96,0.749457
97,0.755774
98,0.755200
99,0.757823
100,0.754970
101,0.751431
102,0.752520
103,0.756372
104,0.755086
105,0.755865
106,0.753923
107,0.749508
108,0.746828
109,0.749143
110,0.754762
111,0.762662
112,0.750910
113,0.750192
114,0.749060
115,0.755690
116,0.755987
117,0.754307
118,0.775372
119,0.762359
120,0.752808
121,0.757188
122,0.753430
123,0.751618
124,0.750934
125,0.751008
126,0.754444
127,0.747579
128,0.747275
129,0.750729
130,0.748999
131,0.746926
132,0.747701
133,0.751804
134,0.752355
135,0.748912
136,0.750528
137,0.749466
138,0.753580
139,0.758841
140,0.755216
141,0.750765
142,0.750315
143,0.751154
144,0.750527
145,0.748934
146,0.753555
147,0.759016
148,0.748743
149,0.747752
150,0.749522
151,0.746933
152,0.759655
153,0.754352
154,0.752817
155,0.751190
156,0.749227
157,0.756457
158,0.750080
159,0.754379
160,0.748140
161,0.747989
162,0.746418
163,0.749029
164,0.749099
165,0.749411
166,0.751911
167,0.747650
168,0.746593
169,0.746171
170,0.746664
171,0.744831
172,0.744336
173,0.747011
174,0.747896
175,0.748197
176,0.747355
177,0.747698
178,0.745745
179,0.746911
180,0.745053
181,0.746496
182,0.745126
183,0.745205
184,0.747115
185,0.745432
186,0.745497
187,0.748260
188,0.746479
189,0.750578
190,0.745876
191,0.754643
192,0.746966
193,0.746115
194,0.750363
195,0.748772
196,0.747216
197,0.750327
198,0.749550
199,0.745896
200,0.747598
201,0.744769
202,0.748170
203,0.749208
204,0.748647
205,0.744789
206,0.747809
207,0.747787
208,0.745406
209,0.745052
210,0.744613
211,0.744819
212,0.745266
213,0.744895
214,0.749455
215,0.747347
216,0.748364
217,0.745480
218,0.744308
219,0.744232
220,0.744186
221,0.747103
222,0.748239
223,0.752599
224,0.745024
225,0.744643
226,0.750359
227,0.746574
228,0.747946
229,0.745737
230,0.744630
231,0.744247
232,0.746028
233,0.744258
234,0.747247
235,0.750767
236,0.746439
237,0.746340
238,0.744466
239,0.744401
240,0.744521
241,0.744953
242,0.745140
243,0.744074
244,0.745238
245,0.744826
246,0.745029
247,0.746936
248,0.744715
249,0.745017
250,0.744783
251,0.745830
252,0.744755
253,0.744327
254,0.744615
255,0.743988
256,0.744157
257,0.744373
258,0.743894
259,0.746347
260,0.744537
261,0.744424
262,0.744755
263,0.746583
264,0.744205
265,0.744408
266,0.750205
267,0.746800
268,0.744409
269,0.744717
270,0.744546
271,0.744195
272,0.745495
273,0.745559
274,0.748536
275,0.746257
276,0.744848
277,0.744350
278,0.744141
279,0.750248
280,0.748378
281,0.747071
282,0.747198
283,0.746536
284,0.746909
285,0.744875
286,0.747192
287,0.745711
288,0.748811
289,0.751383
290,0.747191
291,0.746287
292,0.746664
293,0.744899
294,0.744405
295,0.744438
296,0.744890
297,0.744982
298,0.744986
299,0.744127
300,0.744537
301,0.743979
302,0.744570
303,0.744649
304,0.746049
305,0.745880
306,0.744434
307,0.744034
308,0.744044
309,0.746310
310,0.744104
311,0.744655
312,0.744742
313,0.744222
314,0.745191
315,0.744228
316,0.744267
317,0.745227
318,0.744178
319,0.744166
320,0.743931
321,0.744052
322,0.745001
323,0.743875
324,0.744509
325,0.744027
326,0.744945
327,0.746525
328,0.745120
329,0.745153
330,0.744590
331,0.745307
332,0.744424
333,0.743893
334,0.743989
335,0.743984
336,0.744120
337,0.743788
338,0.744663
339,0.744829
340,0.744240
341,0.744003
342,0.745453
343,0.744199
344,0.744002
345,0.744656
346,0.744555
347,0.744588
348,0.743952
349,0.745485
350,0.744542
351,0.744095
352,0.743940
353,0.743967
354,0.744051
355,0.745106
356,0.745111
357,0.744094
358,0.744082
359,0.743873
360,0.744015
361,0.744117
362,0.743846
363,0.743863
364,0.744158
365,0.744120
366,0.744111
367,0.743796
368,0.743861
369,0.743925
370,0.744102
371,0.744388
372,0.743894
373,0.743847
374,0.743896
375,0.744031
376,0.743872
377,0.743986
378,0.743887
379,0.743776
380,0.744451
381,0.743992
382,0.744310
383,0.743964
384,0.744584
385,0.745885
386,0.743983
387,0.745647
388,0.744508
389,0.743890
390,0.744148
391,0.743841
392,0.744124
393,0.744259
394,0.744358
395,0.743916
396,0.744010
397,0.744062
398,0.747968
399,0.743884
400,0.743871
401,0.743806
402,0.744062
403,0.744431
404,0.744104
405,0.744023
406,0.743832
407,0.743888
408,0.743804
409,0.744879
410,0.743822
411,0.743850
412,0.743790
413,0.744540
414,0.744031
415,0.743857
416,0.744260
417,0.744053
418,0.744489
419,0.744643
420,0.744065
421,0.744177
422,0.744233
423,0.744132
424,0.744132
425,0.744114
426,0.743807
427,0.744198
428,0.743981
429,0.743968
430,0.743844
431,0.744639
432,0.744031
433,0.744167
434,0.743843
435,0.743972
436,0.744815
437,0.744167
438,0.744604
439,0.744674
440,0.743886
441,0.743878
442,0.743920
443,0.743964
444,0.743898
445,0.745001
446,0.743998
447,0.744668
448,0.743852
449,0.744122
450,0.745273
451,0.745129
452,0.744178
453,0.743786
454,0.743920
455,0.744388
456,0.744130
457,0.744444
458,0.744065
459,0.744570
460,0.744123
461,0.743937
462,0.743850
463,0.744409
464,0.744192
465,0.743907
466,0.744043
467,0.744005
468,0.743895
469,0.744237
470,0.744078
471,0.743768
472,0.743902
473,0.743826
474,0.743836
475,0.743823
476,0.744007
477,0.743822
478,0.743883
479,0.744156
480,0.743890
481,0.743955
482,0.743905
483,0.744016
484,0.743932
485,0.745869
486,0.744163
487,0.745235
488,0.743788
489,0.743964
490,0.744343
491,0.744256
492,0.743897
493,0.744550
494,0.744364
495,0.744150
496,0.744022
497,0.743888
498,0.744240
499,0.744374
