epoch,accuracy
0,25.22
1,34.91
2,38.58
3,43.75
4,44.83
5,51.08
6,55.39
7,55.39
8,58.84
9,58.84
10,60.34
11,68.10
12,67.67
13,68.75
14,67.89
15,70.26
16,69.83
17,72.63
18,74.14
19,73.06
20,76.72
21,78.66
22,81.03
23,79.74
24,80.39
25,82.11
26,82.54
27,80.60
28,81.25
29,84.48
30,83.41
31,84.05
32,84.91
33,83.41
34,84.48
35,85.78
36,88.15
37,87.50
38,88.79
39,87.93
40,90.09
41,87.72
42,88.36
43,88.36
44,89.01
45,90.30
46,88.58
47,88.36
48,89.44
49,89.44
50,90.09
51,91.59
52,91.59
53,94.40
54,92.03
55,93.53
56,92.46
57,92.24
58,94.40
59,93.75
60,95.26
61,96.12
62,90.95
63,94.18
64,96.55
65,95.91
66,95.04
67,95.47
68,95.91
69,95.26
70,97.41
71,95.91
72,95.91
73,96.55
74,95.26
75,96.55
76,96.34
77,96.55
78,96.34
79,97.20
80,98.28
81,96.98
82,97.41
83,97.41
84,96.77
85,98.06
86,96.77
87,97.41
88,98.28
89,98.06
90,98.06
91,97.20
92,97.63
93,97.20
94,97.20
95,97.41
96,97.63
97,97.41
98,99.14
99,97.41
100,97.84
101,97.63
102,99.35
103,98.49
104,98.92
105,98.28
106,98.28
107,98.49
108,98.49
109,99.57
110,98.92
111,99.57
112,98.92
113,97.84
114,98.49
115,99.14
116,98.49
117,99.14
118,99.14
119,98.49
120,98.28
121,98.49
122,99.14
123,98.49
124,98.71
125,98.92
126,99.35
127,99.35
128,99.57
129,99.78
130,99.14
131,98.49
132,98.49
133,99.57
134,99.14
135,98.71
136,99.14
137,99.57
138,99.35
139,99.57
140,98.06
141,99.78
142,98.71
143,99.14
144,98.92
145,99.35
146,98.49
147,98.71
148,99.14
149,99.35
150,97.84
151,99.35
152,99.57
153,99.57
154,99.35
155,98.71
156,99.35
157,99.57
158,99.14
159,99.35
160,99.14
161,98.92
162,99.35
163,98.71
164,99.57
165,99.35
166,99.78
167,99.57
168,99.57
169,98.49
170,98.06
171,99.57
172,99.35
173,99.35
174,99.57
175,99.78
176,99.35
177,99.14
178,99.78
179,98.92
180,99.14
181,98.49
182,99.78
183,99.78
184,99.78
185,99.78
186,99.78
187,99.57
188,99.57
189,98.71
190,99.35
191,99.57
192,99.35
193,99.35
194,98.92
195,99.57
196,99.78
197,99.57
198,99.78
199,99.35
200,99.78
201,99.14
202,98.28
203,98.49
204,99.14
205,99.57
206,99.35
207,99.57
208,99.14
209,98.49
210,98.28
211,99.35
212,99.14
213,99.35
214,99.35
215,99.78
216,99.57
217,99.35
218,99.35
219,99.57
220,99.57
221,99.57
222,99.78
223,99.78
224,99.35
225,99.57
226,99.78
227,99.57
228,99.78
229,99.14
230,99.57
231,99.78
232,99.78
233,99.57
234,99.14
235,99.57
236,99.78
237,99.78
238,99.78
239,99.57
240,99.35
241,99.78
242,99.78
243,99.57
244,99.35
245,98.92
246,99.35
247,99.78
248,99.78
249,99.57
250,99.78
251,99.78
252,99.35
253,99.57
254,99.78
255,99.78
256,99.57
257,99.78
258,99.78
259,99.57
260,99.57
261,99.78
262,99.78
263,99.78
264,99.78
265,99.78
266,99.78
267,99.78
268,99.78
269,99.78
270,99.78
271,99.78
272,99.57
273,99.57
274,99.78
275,99.57
276,99.78
277,99.35
278,99.78
279,99.78
280,99.78
281,99.78
282,99.57
283,99.57
284,99.57
285,99.57
286,99.78
287,99.35
288,99.78
289,98.71
290,99.35
291,99.57
292,99.57
293,98.71
294,99.57
295,99.78
296,99.57
297,99.78
298,99.57
299,99.78
300,99.35
301,99.78
302,99.57
303,99.57
304,99.57
305,99.78
306,99.78
307,99.35
308,99.78
309,99.78
310,99.78
311,99.78
312,99.78
313,99.78
314,99.57
315,99.57
316,99.78
317,99.78
318,99.78
319,99.57
320,99.78
321,99.78
322,99.78
323,99.78
324,99.57
325,99.78
326,99.57
327,99.78
328,99.57
329,99.78
330,99.78
331,99.57
332,99.57
333,99.78
334,99.78
335,99.78
336,99.78
337,99.78
338,99.78
339,99.78
340,99.78
341,99.78
342,99.78
343,99.78
344,99.78
345,99.78
346,99.78
347,99.78
348,99.78
349,99.78
350,99.14
351,99.78
352,99.57
353,99.78
354,99.78
355,99.78
356,99.78
357,99.57
358,99.78
359,99.78
360,100.00
361,99.78
362,99.57
363,99.78
364,99.78
365,99.78
366,99.78
367,99.78
368,99.78
369,99.78
370,99.78
371,99.78
372,99.78
373,99.78
374,99.78
375,99.78
376,99.78
377,99.78
378,99.78
379,99.57
380,100.00
381,99.57
382,99.57
383,99.78
384,99.78
385,99.78
386,99.78
387,99.78
388,99.78
389,99.78
390,99.78
391,99.78
392,99.78
393,99.78
394,99.78
395,99.57
396,100.00
397,99.78
398,99.78
399,99.78
400,99.78
401,99.78
402,99.78
403,99.78
404,99.78
405,99.78
406,99.78
407,99.57
408,99.78
409,99.78
410,99.78
411,99.78
412,99.78
413,99.78
414,99.78
415,99.78
416,99.78
417,99.78
418,99.78
419,99.57
420,99.78
421,99.78
422,99.78
423,99.57
424,99.78
425,99.78
426,99.78
427,99.78
428,99.78
429,99.78
430,99.78
431,99.78
432,100.00
433,99.78
434,99.78
435,99.78
436,99.78
437,99.78
438,99.78
439,99.78
440,99.78
441,99.57
442,99.57
443,99.78
444,99.78
445,99.78
446,99.78
447,99.78
448,99.57
449,99.78
450,99.78
451,99.78
452,99.78
453,99.78
454,99.78
455,99.78
456,99.78
457,99.78
458,99.78
459,99.78
460,99.78
461,99.78
462,99.78
463,99.78
464,99.78
465,99.78
466,99.78
467,99.78
468,99.78
469,99.78
470,99.78
471,99.78
472,99.78
473,99.78
474,99.78
475,99.78
476,99.78
477,99.78
