epoch,accuracy
0,32.54
1,34.27
2,39.87
3,44.61
4,51.08
5,51.94
6,54.74
7,60.56
8,58.62
9,63.58
10,62.72
11,68.53
12,64.22
13,72.41
14,70.26
15,73.06
16,73.06
17,72.63
18,73.28
19,76.72
20,76.51
21,77.37
22,82.54
23,83.84
24,82.11
25,84.05
26,83.41
27,83.62
28,87.28
29,87.93
30,83.84
31,86.21
32,90.73
33,88.15
34,90.95
35,90.73
36,89.22
37,92.24
38,93.32
39,90.95
40,92.67
41,96.98
42,93.75
43,92.67
44,92.03
45,92.24
46,92.24
47,95.04
48,93.97
49,96.12
50,96.34
51,94.61
52,92.46
53,94.40
54,95.91
55,96.77
56,94.18
57,97.20
58,93.97
59,95.47
60,95.91
61,95.47
62,96.34
63,95.47
64,94.83
65,96.77
66,95.91
67,96.77
68,95.47
69,94.83
70,96.12
71,94.83
72,96.77
73,95.26
74,97.63
75,98.49
76,95.26
77,95.91
78,96.55
79,98.49
80,98.06
81,97.63
82,98.49
83,98.06
84,98.06
85,96.98
86,97.41
87,96.98
88,98.06
89,98.49
90,98.06
91,98.71
92,98.71
93,96.77
94,97.84
95,97.63
96,98.92
97,97.63
98,97.84
99,98.71
100,98.28
101,98.06
102,96.55
103,97.41
104,98.49
105,97.63
106,95.91
107,96.98
108,99.14
109,98.71
110,98.49
111,99.14
112,99.35
113,98.92
114,98.71
115,98.92
116,98.49
117,99.35
118,98.92
119,98.92
120,97.84
121,97.63
122,97.20
123,96.55
124,98.28
125,96.55
126,98.92
127,98.28
128,98.28
129,98.71
130,98.06
131,99.57
132,99.78
133,100.00
134,99.35
135,99.14
136,99.57
137,99.78
138,98.92
139,97.84
140,98.06
141,99.78
142,99.14
143,99.14
144,98.92
145,98.92
146,97.20
147,98.06
148,98.71
149,98.28
150,99.14
151,98.49
152,99.57
153,98.49
154,98.92
155,99.35
156,99.78
157,100.00
158,98.06
159,99.35
160,99.35
161,99.57
162,99.57
163,98.92
164,99.35
165,98.06
166,99.35
167,99.14
168,100.00
169,99.57
170,99.57
171,99.14
172,99.57
173,99.78
174,99.57
175,99.57
176,98.92
177,100.00
178,99.35
179,99.78
180,100.00
181,100.00
182,99.35
183,100.00
184,99.14
185,99.78
186,99.14
187,100.00
188,99.35
189,99.14
190,98.92
191,99.78
192,99.14
193,98.92
194,98.71
195,98.71
196,99.78
197,99.35
198,99.35
199,99.57
200,99.78
201,99.14
202,99.35
203,98.92
204,98.28
205,98.92
206,99.57
207,99.78
208,99.57
209,98.92
210,99.14
211,99.14
212,99.78
213,100.00
214,99.57
215,98.92
216,98.71
217,99.35
218,99.78
219,98.92
220,99.35
221,99.35
222,99.57
223,99.78
224,99.78
225,99.78
226,99.14
227,99.14
228,98.06
229,98.28
230,98.28
231,98.28
232,98.06
233,98.92
234,99.57
235,99.35
236,98.92
237,98.49
238,99.35
239,99.35
240,98.71
241,99.35
242,99.14
243,99.78
244,99.57
245,99.57
246,99.57
247,99.57
248,99.14
249,99.35
250,99.78
251,99.35
252,100.00
253,99.57
254,100.00
255,100.00
256,99.78
257,99.78
258,99.57
259,100.00
260,99.78
261,99.35
262,99.78
263,99.78
264,99.78
265,100.00
266,99.78
267,99.57
268,99.78
269,99.78
270,100.00
271,100.00
272,100.00
273,100.00
274,99.78
275,100.00
276,100.00
277,100.00
278,100.00
279,100.00
280,100.00
281,99.57
282,100.00
283,100.00
284,100.00
285,100.00
286,100.00
287,99.78
288,99.78
289,100.00
290,100.00
291,100.00
292,100.00
293,100.00
294,100.00
295,99.78
296,99.78
297,99.57
298,100.00
299,99.78
300,100.00
301,100.00
302,100.00
303,100.00
304,99.57
305,100.00
306,100.00
307,99.78
308,100.00
309,99.78
310,100.00
311,100.00
312,100.00
313,100.00
314,100.00
315,99.57
316,99.78
317,100.00
318,100.00
319,100.00
320,100.00
321,99.78
322,100.00
323,99.78
324,100.00
325,100.00
326,100.00
327,99.78
328,99.78
329,100.00
330,100.00
331,100.00
332,100.00
333,100.00
334,100.00
335,100.00
336,100.00
337,100.00
338,100.00
339,99.78
340,100.00
341,100.00
342,100.00
343,100.00
344,100.00
345,99.78
346,100.00
347,100.00
348,99.78
349,99.35
350,100.00
351,100.00
352,99.78
353,100.00
354,100.00
355,100.00
356,100.00
357,100.00
358,100.00
359,100.00
360,100.00
361,99.78
362,100.00
363,100.00
364,99.78
365,100.00
366,100.00
367,100.00
368,99.57
369,100.00
370,100.00
371,100.00
372,100.00
373,100.00
374,100.00
375,100.00
376,100.00
377,100.00
378,100.00
379,100.00
380,100.00
381,100.00
382,99.78
383,100.00
384,100.00
385,100.00
386,100.00
387,99.78
388,100.00
389,99.78
390,100.00
391,100.00
392,100.00
393,100.00
394,100.00
395,99.78
396,100.00
397,100.00
398,100.00
399,100.00
400,100.00
401,100.00
402,100.00
403,100.00
404,100.00
405,99.35
406,100.00
407,99.78
408,99.78
409,100.00
410,100.00
411,100.00
412,99.78
413,100.00
414,100.00
415,100.00
416,99.78
417,100.00
418,100.00
419,100.00
420,100.00
421,99.78
422,100.00
423,100.00
424,100.00
425,99.78
426,100.00
427,100.00
428,100.00
429,100.00
430,100.00
431,100.00
432,100.00
433,100.00
434,100.00
435,100.00
436,99.78
437,100.00
438,100.00
439,100.00
440,100.00
441,100.00
442,99.78
443,99.78
444,100.00
445,100.00
446,100.00
447,100.00
448,99.78
449,100.00
450,100.00
451,100.00
452,100.00
453,100.00
454,100.00
455,100.00
456,100.00
457,100.00
458,100.00
459,100.00
460,100.00
461,100.00
462,100.00
463,100.00
464,100.00
465,100.00
466,100.00
467,100.00
468,100.00
469,100.00
470,99.57
471,100.00
472,99.78
473,100.00
474,100.00
475,100.00
476,99.78
477,100.00
478,100.00
479,100.00
480,100.00
481,100.00
482,100.00
483,100.00
484,99.78
485,100.00
486,100.00
487,100.00
488,100.00
489,100.00
490,100.00
491,100.00
492,100.00
493,100.00
494,99.57
495,100.00
496,100.00
497,99.78
498,99.78
499,100.00
