epoch,accuracy
0,27.60
1,34.90
2,35.42
3,39.06
4,47.40
5,51.56
6,52.60
7,45.83
8,60.94
9,48.96
10,63.02
11,63.02
12,62.50
13,58.33
14,68.23
15,63.02
16,65.62
17,63.54
18,71.35
19,63.02
20,72.92
21,75.00
22,77.60
23,70.83
24,76.56
25,71.88
26,71.35
27,73.44
28,78.12
29,75.52
30,74.48
31,78.12
32,77.08
33,82.29
34,82.29
35,78.65
36,78.12
37,84.90
38,81.77
39,73.96
40,84.38
41,78.65
42,79.17
43,79.69
44,77.08
45,83.33
46,78.12
47,82.29
48,81.25
49,87.50
50,84.38
51,85.94
52,87.50
53,84.90
54,83.85
55,85.94
56,82.81
57,78.12
58,81.25
59,83.85
60,86.98
61,83.85
62,84.90
63,83.85
64,80.21
65,86.46
66,81.25
67,81.25
68,85.94
69,87.50
70,88.02
71,82.81
72,83.33
73,80.73
74,86.98
75,86.46
76,83.33
77,82.81
78,78.65
79,85.42
80,83.85
81,82.81
82,85.94
83,87.50
84,83.85
85,86.98
86,80.73
87,85.94
88,80.73
89,82.81
90,79.17
91,83.33
92,84.90
93,80.73
94,83.85
95,84.90
96,82.81
97,87.50
98,84.90
99,86.46
100,86.46
101,84.90
102,85.42
103,80.73
104,82.29
105,81.77
106,76.04
107,78.65
108,85.42
109,82.81
110,88.54
111,87.50
112,86.46
113,84.90
114,89.58
115,85.42
116,83.33
117,83.33
118,82.81
119,86.98
120,79.69
121,75.52
122,81.25
123,80.73
124,81.77
125,80.21
126,85.94
127,79.69
128,84.90
129,86.98
130,83.85
131,84.90
132,82.29
133,86.46
134,87.50
135,83.85
136,84.38
137,83.33
138,83.33
139,78.65
140,83.85
141,86.46
142,84.38
143,82.29
144,83.85
145,81.25
146,81.25
147,77.08
148,79.17
149,81.25
150,79.17
151,82.81
152,83.85
153,85.94
154,80.21
155,81.77
156,82.81
157,82.29
158,80.73
159,83.33
160,83.85
161,83.85
162,85.42
163,82.29
164,81.77
165,80.73
166,82.29
167,86.98
168,83.85
169,83.33
170,84.38
171,79.17
172,80.21
173,81.25
174,82.29
175,81.77
176,83.33
177,82.29
178,82.81
179,82.81
180,84.90
181,82.29
182,80.73
183,83.33
184,82.29
185,82.29
186,80.73
187,82.29
188,80.21
189,80.21
190,76.04
191,78.65
192,77.08
193,78.12
194,76.56
195,77.60
196,81.25
197,79.69
198,79.69
199,82.29
200,83.33
201,82.29
202,79.69
203,80.21
204,82.29
205,83.85
206,79.69
207,85.42
208,80.73
209,80.21
210,79.69
211,82.81
212,84.38
213,86.46
214,88.02
215,83.85
216,81.25
217,81.77
218,82.81
219,83.33
220,80.21
221,79.69
222,84.90
223,83.85
224,81.77
225,83.33
226,80.73
227,82.81
228,75.52
229,80.21
230,75.00
231,78.12
232,76.04
233,79.17
234,79.17
235,82.81
236,82.29
237,77.60
238,79.17
239,77.08
240,78.12
241,80.21
242,85.42
243,81.77
244,83.33
245,81.77
246,80.73
247,82.81
248,78.65
249,81.77
250,83.85
251,83.33
252,81.77
253,83.85
254,83.33
255,83.85
256,82.81
257,83.85
258,84.38
259,82.81
260,83.33
261,84.38
262,82.81
263,84.38
264,84.90
265,83.33
266,83.33
267,83.33
268,80.73
269,82.81
270,82.81
271,83.85
272,83.85
273,83.85
274,82.29
275,82.81
276,82.29
277,82.29
278,83.85
279,82.81
280,83.33
281,81.77
282,83.33
283,83.33
284,84.90
285,84.38
286,84.90
287,82.29
288,83.33
289,84.38
290,83.33
291,84.38
292,83.33
293,82.81
