epoch,mean_loss
0,1.316748
1,1.277738
2,1.275973
3,1.264364
4,1.234351
5,1.236262
6,1.205551
7,1.202584
8,1.188450
9,1.190422
10,1.174645
11,1.189911
12,1.179899
13,1.154809
14,1.153046
15,1.147873
16,1.133804
17,1.125248
18,1.136004
19,1.117073
20,1.127110
21,1.124810
22,1.121711
23,1.107281
24,1.093445
25,1.095185
26,1.092509
27,1.087976
28,1.049552
29,1.048486
30,1.028539
31,1.023350
32,1.014471
33,1.022106
34,0.987310
35,0.977796
36,0.988128
37,0.961291
38,0.945284
39,0.936467
40,0.924222
41,0.935722
42,0.895996
43,0.913158
44,0.922300
45,0.911600
46,0.877392
47,0.888030
48,0.864088
49,0.879188
50,0.869559
51,0.869434
52,0.829909
53,0.847281
54,0.834836
55,0.832979
56,0.810120
57,0.813697
58,0.809505
59,0.809375
60,0.810161
61,0.794498
62,0.790858
63,0.804945
64,0.790650
65,0.783677
66,0.783155
67,0.775054
68,0.769288
69,0.799923
70,0.774986
71,0.773911
72,0.786800
73,0.789310
74,0.767304
75,0.778372
76,0.768675
77,0.786993
78,0.767133
79,0.774028
80,0.762453
81,0.774565
82,0.793136
83,0.762261
84,0.753389
85,0.758307
86,0.750985
87,0.767199
88,0.762871
89,0.755060
90,0.762959
91,0.764199
92,0.764749
93,0.765440
94,0.764433
95,0.758354
96,0.755665
97,0.755225
98,0.749206
99,0.753234
100,0.750195
101,0.747040
102,0.753375
103,0.749684
104,0.747305
105,0.752584
106,0.751741
107,0.749216
108,0.755318
109,0.754365
110,0.748600
111,0.756807
112,0.754771
113,0.748725
114,0.753140
115,0.750755
116,0.748300
117,0.749122
118,0.752822
119,0.752774
120,0.755108
121,0.752282
122,0.751379
123,0.748960
124,0.748804
125,0.747672
126,0.751303
127,0.745008
128,0.746079
129,0.745010
130,0.745898
131,0.748583
132,0.748275
133,0.746100
134,0.746471
135,0.749194
136,0.752592
137,0.751275
138,0.750088
139,0.754159
140,0.754591
141,0.748430
142,0.751857
143,0.745873
144,0.746828
145,0.762467
146,0.750149
147,0.746533
148,0.751076
149,0.749835
150,0.749808
151,0.746374
152,0.745629
153,0.747278
154,0.748106
155,0.747111
156,0.746598
157,0.745516
158,0.745039
159,0.750861
160,0.750120
161,0.753965
162,0.752985
163,0.750819
164,0.749264
165,0.746581
166,0.744728
167,0.746055
168,0.744896
169,0.750937
170,0.747726
171,0.753069
172,0.752443
173,0.749005
174,0.750247
175,0.750019
176,0.750958
177,0.749840
178,0.748987
179,0.752138
180,0.745951
181,0.748295
182,0.747573
183,0.748390
184,0.753184
185,0.750044
186,0.748384
187,0.760269
188,0.750945
189,0.751210
190,0.747165
191,0.746907
192,0.746428
193,0.745741
194,0.746754
195,0.744496
196,0.744501
197,0.745350
198,0.749628
199,0.744756
200,0.749180
201,0.746653
202,0.752417
203,0.757261
204,0.750330
205,0.749828
206,0.745878
207,0.745206
208,0.748013
209,0.749344
210,0.749986
211,0.745470
212,0.746303
213,0.747164
214,0.744631
215,0.745406
216,0.745086
217,0.746674
218,0.745759
219,0.745549
220,0.744659
221,0.746195
222,0.744555
223,0.744567
224,0.746446
225,0.744749
226,0.744372
227,0.744076
228,0.744646
229,0.744229
230,0.746800
231,0.746189
232,0.744111
