epoch,accuracy
0,54.17
1,53.65
2,53.65
3,54.17
4,43.23
5,36.98
6,55.21
7,51.04
8,57.81
9,54.69
10,54.69
11,56.25
12,56.77
13,52.60
14,59.90
15,59.38
16,55.73
17,54.17
18,63.02
19,63.54
20,31.77
21,57.81
22,63.02
23,65.62
24,57.29
25,64.06
26,66.15
27,66.15
28,59.38
29,59.90
30,67.19
31,68.23
32,59.38
33,62.50
34,61.46
35,59.38
36,65.10
37,69.27
38,72.92
39,73.44
40,65.10
41,75.00
42,52.60
43,62.50
44,69.79
45,65.10
46,73.96
47,70.31
48,75.52
49,48.44
50,71.88
51,75.00
52,69.79
53,76.04
54,68.75
55,70.31
56,64.06
57,69.27
58,65.10
59,77.08
60,62.50
61,76.04
62,77.08
63,72.40
64,75.52
65,58.85
66,80.73
67,78.65
68,80.73
69,61.46
70,77.60
71,78.12
72,63.54
73,78.65
74,84.38
75,82.29
76,82.81
77,73.96
78,78.65
79,79.17
80,69.27
81,82.81
82,81.77
83,77.08
84,78.12
85,80.73
86,70.31
87,78.65
88,77.08
89,75.00
90,76.56
91,78.65
92,64.06
93,77.08
94,77.60
95,76.56
96,77.60
97,81.77
98,80.21
99,80.21
100,79.17
101,83.33
102,77.08
103,80.21
104,77.60
105,83.85
106,80.21
107,75.52
108,82.29
109,82.29
110,84.38
111,75.52
112,79.69
113,79.69
114,80.21
115,84.90
116,84.90
117,82.81
118,76.04
119,82.81
120,81.25
121,80.73
122,81.25
123,82.29
124,83.33
125,81.25
126,81.77
127,82.81
128,83.33
129,82.29
130,80.73
131,78.12
132,81.77
133,84.38
134,85.94
135,79.17
136,77.60
137,78.12
138,80.21
139,77.60
140,76.04
141,79.69
142,74.48
143,80.21
144,80.21
145,69.27
146,78.65
147,85.42
148,78.65
149,85.42
150,86.98
151,83.85
152,83.33
153,80.21
154,85.94
155,83.85
156,82.29
157,79.17
158,87.50
159,84.90
160,80.73
161,82.81
162,81.25
163,80.21
164,81.77
165,82.29
166,83.85
167,85.42
168,83.85
169,80.73
170,82.29
171,81.77
172,84.38
173,81.77
174,77.60
175,82.81
176,82.29
177,82.29
