epoch,mean_loss
0,1.284920
1,1.238177
2,1.224679
3,1.214135
4,1.207334
5,1.188451
6,1.185005
7,1.160891
8,1.159242
9,1.148764
10,1.139692
11,1.133790
12,1.123057
13,1.110214
14,1.083648
15,1.084592
16,1.074758
17,1.057444
18,1.046024
19,1.045073
20,1.023827
21,1.011117
22,1.001165
23,1.020066
24,0.999686
25,1.005713
26,0.985268
27,0.998552
28,0.986949
29,0.976140
30,0.967748
31,0.969736
32,0.959241
33,0.973831
34,0.965428
35,0.961561
36,0.949493
37,0.953955
38,0.939928
39,0.931204
40,0.938229
41,0.936253
42,0.936565
43,0.941190
44,0.933186
45,0.929316
46,0.915455
47,0.925067
48,0.909409
49,0.899229
50,0.876940
51,0.855276
52,0.849817
53,0.824658
54,0.829034
55,0.830270
56,0.824745
57,0.813368
58,0.806762
59,0.821585
60,0.816496
61,0.795543
62,0.797316
63,0.781360
64,0.800717
65,0.801241
66,0.788425
67,0.777730
68,0.785764
69,0.785597
70,0.787826
71,0.782572
72,0.769575
73,0.785493
74,0.785174
75,0.773704
76,0.769140
77,0.763692
78,0.779087
79,0.775265
80,0.785256
81,0.773777
82,0.766113
83,0.764701
84,0.768819
85,0.770747
86,0.761258
87,0.771525
88,0.769745
89,0.765157
90,0.766202
91,0.756320
92,0.768575
93,0.769608
94,0.773963
95,0.765716
96,0.761976
97,0.770796
98,0.765097
99,0.763986
100,0.759479
101,0.766061
102,0.753257
103,0.754477
104,0.752527
105,0.763815
106,0.753329
107,0.752098
108,0.751349
109,0.757404
110,0.758794
111,0.749497
112,0.759843
113,0.751346
114,0.752636
115,0.751441
116,0.751560
117,0.760429
118,0.760197
119,0.760921
120,0.757832
121,0.753692
122,0.759022
123,0.758626
124,0.752520
125,0.756206
126,0.755552
127,0.750983
128,0.750740
129,0.748138
130,0.750338
131,0.748657
132,0.754215
133,0.746768
134,0.749543
135,0.748948
136,0.750744
137,0.750328
138,0.747853
139,0.749782
140,0.751521
141,0.755012
142,0.759392
143,0.752275
144,0.752943
145,0.757568
146,0.747253
147,0.755502
148,0.746955
149,0.752384
150,0.754708
151,0.755920
152,0.748914
153,0.752522
154,0.751190
155,0.748430
156,0.751779
157,0.756988
158,0.752659
159,0.745860
160,0.747120
161,0.749702
162,0.747300
163,0.745998
164,0.744747
165,0.745133
166,0.746696
167,0.745164
168,0.752222
169,0.749147
170,0.746371
171,0.748416
172,0.747882
173,0.745816
174,0.749256
175,0.747622
176,0.750051
177,0.747594
178,0.745709
179,0.745541
180,0.745279
181,0.748397
182,0.749631
183,0.748028
184,0.746985
185,0.748324
186,0.748909
187,0.745710
188,0.746775
189,0.745347
190,0.746811
191,0.744799
192,0.745240
193,0.745210
194,0.745005
195,0.744802
196,0.747184
197,0.753857
198,0.746754
199,0.749891
200,0.747655
201,0.748624
202,0.754841
203,0.746102
204,0.752231
205,0.748506
206,0.747818
207,0.746962
208,0.746250
209,0.751235
210,0.751864
211,0.748916
212,0.748969
213,0.749514
214,0.749199
215,0.747927
216,0.748571
217,0.747409
218,0.751844
219,0.747925
220,0.748129
221,0.749100
222,0.753076
223,0.754709
224,0.745417
225,0.745610
226,0.745054
227,0.744881
228,0.745981
229,0.750742
230,0.752872
231,0.750097
232,0.748224
233,0.747392
234,0.750401
235,0.745771
236,0.753513
237,0.750544
238,0.747880
239,0.745662
240,0.744804
241,0.744979
242,0.747081
243,0.746767
244,0.745129
245,0.744990
246,0.745664
247,0.745144
248,0.746637
249,0.748612
250,0.753553
251,0.747729
252,0.748458
253,0.747572
254,0.751548
255,0.750055
256,0.749952
257,0.747457
258,0.745044
259,0.745294
260,0.744703
261,0.743947
262,0.747545
263,0.750150
264,0.747965
265,0.746788
266,0.746840
267,0.747195
268,0.745581
269,0.746073
270,0.745181
271,0.745698
272,0.745144
273,0.745960
274,0.744925
275,0.746311
276,0.748317
277,0.746225
278,0.748871
279,0.749538
280,0.753114
281,0.745854
282,0.745892
283,0.746338
284,0.744921
285,0.746515
286,0.744718
287,0.746196
288,0.744888
289,0.744996
290,0.744180
291,0.746043
292,0.747498
293,0.746273
294,0.748189
295,0.746770
296,0.747166
297,0.745615
298,0.745638
299,0.744759
300,0.745760
301,0.749230
302,0.745352
303,0.744525
304,0.743992
305,0.744424
306,0.745224
307,0.745311
308,0.744547
309,0.745680
310,0.744573
311,0.744191
312,0.745163
313,0.744309
314,0.745768
315,0.745216
316,0.744742
317,0.744183
318,0.745490
319,0.744661
320,0.744145
321,0.744116
322,0.744978
323,0.744040
324,0.743979
325,0.743888
326,0.744389
327,0.743911
328,0.744008
329,0.743883
330,0.743989
331,0.744117
332,0.743946
333,0.745350
334,0.743937
335,0.744555
336,0.744119
337,0.744059
338,0.743912
339,0.743963
340,0.744175
341,0.745967
342,0.744603
343,0.744713
344,0.745375
345,0.744328
346,0.743858
347,0.744252
348,0.744228
349,0.744648
350,0.743883
351,0.744052
352,0.744888
353,0.744940
354,0.743882
355,0.744084
356,0.743963
357,0.744266
358,0.743862
359,0.745051
360,0.743992
361,0.743945
362,0.744679
363,0.743960
364,0.743900
365,0.744095
366,0.744409
367,0.744327
368,0.744393
369,0.744353
370,0.743952
371,0.744102
372,0.744440
373,0.744477
374,0.743890
375,0.744154
376,0.745262
377,0.743929
378,0.743948
379,0.744423
380,0.744157
381,0.744032
382,0.743913
383,0.744159
384,0.744236
385,0.747168
386,0.746044
387,0.744456
388,0.744491
389,0.743934
390,0.744739
391,0.743993
392,0.744078
393,0.745067
394,0.743861
395,0.743947
396,0.743964
397,0.743915
398,0.744074
