epoch,accuracy
0,46.88
1,45.31
2,46.88
3,51.56
4,53.12
5,54.69
6,57.81
7,53.12
8,54.69
9,60.94
10,59.38
11,59.38
12,48.44
13,68.75
14,64.06
15,62.50
16,67.19
17,53.12
18,67.19
19,64.06
20,65.62
21,71.88
22,68.75
23,71.88
24,73.44
25,75.00
26,65.62
27,71.88
28,76.56
29,78.12
30,76.56
31,79.69
32,71.88
33,76.56
34,76.56
35,71.88
36,73.44
37,73.44
38,79.69
39,78.12
40,78.12
41,81.25
42,79.69
43,81.25
44,79.69
45,78.12
46,84.38
47,78.12
48,81.25
49,81.25
50,76.56
51,84.38
52,75.00
53,85.94
54,90.62
55,79.69
56,84.38
57,87.50
58,85.94
59,85.94
60,90.62
61,89.06
62,81.25
63,90.62
64,82.81
65,90.62
66,93.75
67,82.81
68,89.06
69,92.19
70,90.62
71,90.62
72,85.94
73,89.06
74,89.06
75,93.75
76,92.19
77,79.69
78,89.06
79,92.19
80,89.06
81,92.19
82,89.06
83,90.62
84,87.50
85,87.50
86,93.75
87,90.62
88,90.62
89,87.50
90,93.75
91,93.75
92,90.62
93,90.62
94,90.62
95,90.62
96,93.75
97,79.69
98,90.62
99,92.19
100,92.19
101,90.62
102,92.19
103,90.62
104,92.19
105,87.50
106,93.75
107,92.19
108,95.31
109,92.19
110,90.62
111,95.31
112,95.31
113,92.19
114,92.19
115,95.31
116,90.62
117,93.75
118,89.06
119,93.75
120,95.31
121,93.75
122,92.19
123,93.75
124,95.31
125,93.75
126,95.31
127,93.75
128,96.88
129,92.19
130,92.19
131,96.88
132,93.75
133,93.75
134,95.31
135,92.19
136,93.75
137,96.88
138,95.31
139,96.88
140,96.88
141,96.88
142,95.31
143,95.31
144,95.31
145,95.31
146,95.31
147,95.31
148,95.31
149,93.75
150,93.75
151,93.75
152,92.19
153,95.31
154,96.88
155,93.75
156,93.75
157,96.88
158,92.19
159,95.31
160,95.31
161,95.31
162,92.19
163,92.19
164,98.44
165,95.31
166,96.88
167,95.31
168,96.88
169,93.75
170,93.75
171,92.19
172,95.31
173,93.75
174,93.75
175,93.75
176,96.88
177,96.88
178,95.31
179,93.75
180,95.31
181,95.31
182,95.31
183,95.31
184,96.88
185,92.19
186,95.31
187,93.75
188,96.88
189,95.31
190,96.88
191,96.88
192,96.88
193,96.88
194,95.31
195,95.31
196,93.75
197,93.75
198,93.75
199,95.31
200,95.31
201,93.75
202,96.88
203,95.31
204,90.62
205,96.88
206,95.31
207,98.44
208,96.88
209,96.88
210,98.44
211,95.31
212,96.88
213,96.88
214,96.88
215,92.19
216,96.88
217,95.31
218,92.19
219,95.31
220,95.31
221,98.44
222,90.62
223,93.75
224,93.75
225,96.88
226,93.75
227,95.31
228,96.88
229,93.75
230,93.75
231,95.31
232,93.75
233,96.88
234,93.75
235,92.19
236,93.75
237,93.75
238,96.88
239,95.31
240,95.31
241,93.75
242,96.88
243,95.31
244,95.31
245,96.88
246,95.31
247,93.75
248,95.31
249,96.88
250,92.19
251,95.31
252,93.75
253,98.44
254,93.75
255,96.88
256,95.31
257,95.31
258,93.75
259,93.75
260,93.75
261,95.31
262,95.31
263,96.88
264,95.31
265,93.75
266,98.44
267,93.75
268,95.31
269,95.31
270,95.31
271,95.31
272,95.31
273,95.31
274,95.31
275,95.31
276,96.88
277,93.75
278,95.31
279,93.75
280,95.31
281,98.44
282,95.31
283,98.44
284,96.88
285,96.88
286,96.88
287,96.88
288,95.31
289,98.44
290,95.31
291,95.31
292,95.31
293,95.31
294,95.31
295,95.31
296,98.44
297,93.75
298,96.88
299,96.88
300,95.31
301,96.88
302,95.31
303,96.88
304,95.31
305,95.31
306,95.31
307,95.31
308,95.31
309,98.44
310,96.88
311,96.88
312,96.88
313,96.88
314,96.88
315,95.31
316,96.88
317,95.31
318,96.88
319,95.31
320,96.88
321,96.88
322,96.88
323,95.31
324,98.44
325,95.31
326,96.88
327,96.88
328,96.88
329,96.88
330,96.88
331,96.88
332,95.31
333,96.88
334,96.88
335,96.88
336,96.88
337,95.31
338,95.31
339,96.88
340,96.88
341,95.31
342,96.88
343,95.31
344,96.88
345,96.88
346,96.88
347,95.31
348,96.88
349,98.44
350,96.88
351,96.88
352,96.88
353,96.88
354,96.88
355,96.88
356,96.88
357,95.31
358,96.88
359,98.44
360,96.88
361,96.88
362,96.88
363,96.88
364,96.88
365,96.88
366,96.88
367,96.88
368,98.44
369,96.88
370,95.31
371,96.88
372,96.88
373,96.88
374,98.44
375,96.88
376,95.31
377,96.88
378,96.88
379,96.88
380,95.31
381,96.88
382,98.44
383,96.88
384,96.88
385,96.88
386,96.88
387,95.31
388,96.88
389,96.88
390,96.88
391,96.88
392,96.88
393,96.88
394,98.44
395,96.88
396,96.88
397,98.44
398,96.88
399,96.88
400,98.44
401,96.88
402,96.88
403,96.88
404,96.88
405,96.88
406,96.88
407,96.88
408,96.88
409,96.88
410,96.88
411,98.44
412,96.88
413,96.88
414,96.88
415,96.88
416,96.88
417,96.88
418,96.88
419,95.31
420,95.31
421,96.88
422,96.88
423,96.88
424,96.88
425,96.88
426,96.88
427,95.31
428,96.88
429,96.88
430,98.44
431,96.88
432,96.88
433,96.88
434,96.88
435,96.88
436,95.31
437,96.88
438,96.88
439,96.88
440,96.88
441,96.88
442,96.88
443,95.31
444,95.31
445,96.88
446,95.31
447,96.88
448,96.88
449,96.88
450,96.88
451,95.31
452,96.88
453,98.44
454,96.88
455,95.31
456,96.88
457,96.88
458,96.88
459,96.88
460,96.88
461,96.88
462,96.88
463,96.88
464,96.88
465,96.88
466,96.88
467,98.44
468,95.31
469,96.88
470,96.88
471,96.88
472,95.31
473,96.88
474,96.88
475,96.88
476,96.88
477,95.31
478,96.88
479,96.88
480,98.44
481,96.88
482,95.31
483,96.88
484,95.31
485,95.31
486,96.88
487,98.44
488,96.88
489,96.88
490,96.88
491,95.31
492,96.88
493,96.88
494,96.88
495,96.88
496,96.88
497,96.88
498,96.88
499,96.88
