epoch,mean_loss
0,1.271113
1,1.015299
2,0.864515
3,0.736451
4,0.639744
5,0.589805
6,0.501492
7,0.435269
8,0.373419
9,0.287695
10,0.225495
11,0.212832
12,0.352865
13,0.325156
14,0.232144
15,0.163386
16,0.121180
17,0.161009
18,0.227236
19,0.190765
20,0.185784
21,0.155467
22,0.109655
23,0.111745
24,0.148028
25,0.122404
26,0.175749
27,0.119371
28,0.062705
29,0.122411
30,0.126725
31,0.127150
32,0.116398
33,0.128674
34,0.091928
35,0.077539
36,0.101130
37,0.054783
38,0.066009
39,0.076106
40,0.056027
41,0.086827
42,0.075518
43,0.055714
44,0.058640
45,0.070839
46,0.134567
47,0.071632
48,0.154459
49,0.059676
50,0.051400
51,0.090176
52,0.067888
53,0.064391
54,0.056668
55,0.065717
56,0.065297
57,0.042743
58,0.045183
59,0.039559
60,0.097959
61,0.028734
62,0.044453
63,0.083131
64,0.062782
65,0.022984
66,0.052835
67,0.020773
68,0.027737
69,0.073565
70,0.084167
71,0.067665
72,0.061799
73,0.049229
74,0.022535
75,0.019399
76,0.017778
77,0.024620
78,0.037663
79,0.014849
80,0.007982
81,0.015890
82,0.041221
83,0.076350
84,0.107725
85,0.093922
86,0.055450
87,0.034762
88,0.024906
89,0.008711
90,0.015466
91,0.009430
92,0.003126
93,0.002498
94,0.012218
95,0.006308
96,0.026137
97,0.024573
98,0.032716
99,0.053395
100,0.064585
101,0.038826
102,0.014821
103,0.048125
104,0.010455
105,0.065066
106,0.066366
107,0.033437
108,0.027280
109,0.003174
110,0.014848
111,0.024654
112,0.011492
113,0.025757
114,0.045671
115,0.063337
116,0.040172
117,0.069074
118,0.052133
119,0.047475
120,0.024409
121,0.007936
122,0.014992
123,0.005829
124,0.005730
125,0.008518
126,0.013730
127,0.013981
128,0.025527
129,0.030395
130,0.030236
131,0.005763
132,0.027948
133,0.020747
134,0.019456
135,0.010418
136,0.026283
137,0.042885
138,0.023171
139,0.009672
140,0.026362
141,0.016301
142,0.004478
143,0.055952
144,0.054140
145,0.038535
146,0.040852
147,0.064478
148,0.021219
149,0.015003
150,0.004927
151,0.007923
152,0.051236
153,0.068228
154,0.017834
155,0.026988
156,0.025580
157,0.016010
158,0.017923
159,0.025942
160,0.025088
161,0.052465
162,0.063302
163,0.011911
164,0.017198
165,0.011682
166,0.011346
167,0.024884
168,0.038611
169,0.027155
170,0.005224
171,0.004346
172,0.012206
173,0.016510
174,0.010339
175,0.010240
176,0.021248
177,0.006873
178,0.006600
179,0.061229
180,0.013533
181,0.009715
182,0.008996
183,0.010026
184,0.017149
185,0.011887
186,0.005884
187,0.003476
188,0.003577
189,0.004720
190,0.005716
191,0.005212
192,0.005251
193,0.004465
194,0.000973
195,0.009955
196,0.001038
197,0.017067
198,0.008416
199,0.006900
200,0.006067
201,0.003235
202,0.007558
203,0.006614
204,0.019398
205,0.008499
206,0.051379
207,0.005889
208,0.042865
209,0.020132
210,0.047739
211,0.011882
212,0.025372
213,0.050121
214,0.017670
215,0.036501
216,0.039474
217,0.020154
218,0.043551
219,0.013095
220,0.030040
221,0.022679
222,0.010074
223,0.013360
224,0.041628
225,0.022474
226,0.043201
227,0.022201
228,0.011596
229,0.007210
230,0.014715
231,0.006281
232,0.003197
233,0.009997
234,0.026531
235,0.030651
236,0.020631
237,0.010696
238,0.024749
239,0.012023
240,0.008570
241,0.002877
242,0.005523
243,0.009776
244,0.031510
245,0.017647
246,0.003706
247,0.002004
248,0.001856
249,0.003645
250,0.007155
251,0.008959
252,0.003464
253,0.014254
254,0.004400
255,0.011907
256,0.008782
257,0.002900
258,0.002692
259,0.001877
260,0.001063
261,0.001379
262,0.001903
263,0.003641
264,0.014295
265,0.006472
266,0.001596
267,0.020614
268,0.013526
269,0.002110
270,0.000465
271,0.000718
272,0.001835
273,0.001750
274,0.001532
275,0.010815
276,0.003551
277,0.003280
278,0.002109
279,0.003566
280,0.001886
281,0.001086
282,0.001580
283,0.002343
284,0.008131
285,0.003011
286,0.000903
287,0.000912
288,0.000280
289,0.013740
290,0.001682
291,0.003192
292,0.003441
293,0.001183
294,0.006409
295,0.000694
296,0.000808
297,0.000686
298,0.000558
299,0.001750
300,0.003555
301,0.007970
302,0.000473
303,0.003478
304,0.001260
305,0.001460
306,0.003683
307,0.001485
308,0.001182
309,0.001000
310,0.001395
311,0.003613
312,0.000704
313,0.002321
314,0.003769
315,0.002708
316,0.001889
317,0.002013
318,0.002295
319,0.000692
320,0.003195
321,0.002704
322,0.000875
323,0.003169
324,0.000623
325,0.000847
326,0.001459
327,0.000285
328,0.000943
329,0.000721
330,0.001099
331,0.000678
332,0.000390
333,0.000306
334,0.000621
335,0.000337
336,0.002048
337,0.001271
338,0.001381
339,0.003484
340,0.001248
341,0.000625
342,0.007339
343,0.002419
344,0.000910
345,0.001394
346,0.000576
347,0.000825
348,0.000830
349,0.001201
350,0.000500
351,0.001644
352,0.000270
353,0.001640
354,0.000733
355,0.000941
356,0.000768
357,0.001142
358,0.000909
359,0.006920
360,0.000975
361,0.002063
362,0.000197
363,0.001095
364,0.001002
365,0.006275
366,0.003660
367,0.000252
368,0.001145
369,0.001478
370,0.001494
371,0.002989
372,0.002706
373,0.003617
374,0.003783
375,0.001538
376,0.000262
377,0.001479
378,0.001554
379,0.009394
380,0.001438
381,0.000838
382,0.000516
383,0.000570
384,0.002070
385,0.001550
386,0.000482
387,0.000374
388,0.001811
389,0.000873
390,0.001471
391,0.000259
392,0.000931
393,0.016119
394,0.001258
395,0.001944
396,0.000931
397,0.003603
398,0.008150
399,0.000205
400,0.000533
401,0.000211
402,0.000538
403,0.003230
404,0.000731
405,0.000421
406,0.002674
407,0.004770
408,0.000558
409,0.000272
410,0.000743
411,0.000079
412,0.000257
413,0.000775
414,0.000365
415,0.001221
416,0.000313
417,0.000435
418,0.003691
419,0.001191
420,0.001300
421,0.002974
422,0.000627
423,0.000751
424,0.003798
425,0.000347
426,0.009164
427,0.000210
428,0.000139
429,0.001566
430,0.000787
431,0.000379
432,0.000964
433,0.001111
434,0.002929
435,0.000360
436,0.000929
437,0.002243
438,0.002563
439,0.004535
440,0.000290
441,0.000378
442,0.000879
443,0.000702
444,0.005100
445,0.000473
446,0.002380
447,0.000269
448,0.001737
449,0.000249
450,0.000951
451,0.003271
452,0.000786
453,0.000350
454,0.000486
455,0.000636
456,0.001426
457,0.000749
458,0.003645
459,0.000465
460,0.002277
461,0.000808
462,0.000575
463,0.000357
464,0.000501
465,0.001217
466,0.000312
467,0.000414
468,0.003413
469,0.001524
470,0.003347
471,0.000280
472,0.008317
473,0.001067
474,0.000860
475,0.001030
476,0.000430
477,0.001402
478,0.018307
479,0.002215
480,0.001240
481,0.000407
482,0.001259
483,0.001643
484,0.000643
485,0.001723
486,0.002666
487,0.003369
488,0.001207
489,0.000162
490,0.015632
491,0.001006
492,0.000279
493,0.000805
494,0.002812
495,0.000724
496,0.001214
497,0.000711
498,0.000580
499,0.003145
