epoch,mean_loss
0,1.382379
1,1.359731
2,1.318180
3,1.305470
4,1.277513
5,1.258713
6,1.253906
7,1.218190
8,1.215185
9,1.196636
10,1.192452
11,1.169404
12,1.147657
13,1.109341
14,1.099489
15,1.092523
16,1.080130
17,1.062567
18,1.055468
19,1.044824
20,1.015579
21,1.015470
22,1.039181
23,0.993434
24,0.968195
25,0.962946
26,0.952633
27,0.925800
28,0.949863
29,0.927546
30,0.912447
31,0.894603
32,0.878237
33,0.892494
34,0.877517
35,0.878639
36,0.873669
37,0.860613
38,0.844205
39,0.844638
40,0.832531
41,0.831423
42,0.823703
43,0.821194
44,0.827909
45,0.828752
46,0.809122
47,0.804903
48,0.799208
49,0.793639
50,0.786608
51,0.808134
52,0.802237
53,0.791092
54,0.795257
55,0.798375
56,0.793716
57,0.787635
58,0.793982
59,0.797466
60,0.802002
61,0.783398
62,0.792080
63,0.788510
64,0.792497
65,0.768716
66,0.776494
67,0.776950
68,0.767312
69,0.780015
70,0.776255
71,0.771929
72,0.768900
73,0.764479
74,0.766955
75,0.770549
76,0.765875
77,0.759431
78,0.762659
79,0.771179
80,0.762641
81,0.761210
82,0.760792
83,0.760875
84,0.753498
85,0.755857
86,0.757772
87,0.762043
88,0.756300
89,0.759169
90,0.756792
91,0.754895
92,0.763600
93,0.759254
94,0.754391
95,0.752040
96,0.748005
97,0.752388
98,0.751242
99,0.750591
100,0.752298
101,0.748303
102,0.755139
103,0.749647
104,0.760270
105,0.749306
106,0.754159
107,0.752553
108,0.762538
109,0.754631
110,0.750011
111,0.751757
112,0.750342
113,0.747696
114,0.750864
115,0.750827
116,0.747994
117,0.751883
118,0.752066
119,0.744983
120,0.747626
121,0.748871
122,0.749340
123,0.750983
124,0.752271
125,0.756579
126,0.756758
127,0.752785
128,0.750968
129,0.755210
130,0.751865
131,0.752493
132,0.750668
133,0.752756
134,0.752486
135,0.752723
136,0.750954
137,0.754909
138,0.749515
139,0.753366
140,0.753227
141,0.748639
142,0.748627
143,0.748280
144,0.751263
145,0.753168
146,0.749747
147,0.748182
148,0.748038
149,0.749791
150,0.746861
151,0.745348
152,0.746836
153,0.748803
154,0.754911
155,0.746121
156,0.751024
157,0.748991
158,0.745808
159,0.750184
160,0.747304
161,0.749836
162,0.747412
163,0.746863
164,0.745188
165,0.744548
166,0.747331
167,0.750719
168,0.747679
169,0.751675
170,0.745498
171,0.749372
172,0.750493
173,0.747936
174,0.760842
175,0.751548
176,0.753304
177,0.747564
178,0.746377
179,0.746516
180,0.746017
181,0.750525
182,0.745733
183,0.745073
184,0.746843
185,0.750075
186,0.746985
187,0.747242
188,0.753492
189,0.752871
190,0.749629
191,0.747824
192,0.748272
193,0.745770
194,0.750017
195,0.748555
196,0.747002
197,0.746340
198,0.751097
199,0.749754
200,0.746524
201,0.750432
202,0.748077
203,0.750724
204,0.748177
205,0.752026
206,0.747719
207,0.745477
208,0.745291
209,0.745763
210,0.744979
211,0.744150
212,0.744209
213,0.746065
214,0.745947
215,0.744104
216,0.744489
217,0.744829
218,0.747175
219,0.744483
220,0.744344
221,0.744837
222,0.746136
223,0.744894
224,0.745958
225,0.744645
226,0.745042
227,0.744301
228,0.744019
229,0.749008
230,0.752036
231,0.746640
232,0.748600
233,0.745631
234,0.744643
235,0.745176
236,0.747413
237,0.745101
238,0.745090
239,0.745969
240,0.744481
241,0.745598
242,0.746253
243,0.745962
244,0.746369
245,0.745646
246,0.745231
247,0.744750
248,0.746329
249,0.744017
250,0.744393
251,0.743982
252,0.745418
253,0.751102
254,0.747526
255,0.745049
256,0.744538
257,0.744114
258,0.743973
259,0.743957
260,0.743846
261,0.744838
262,0.745790
263,0.749339
264,0.746679
265,0.748026
266,0.745303
267,0.744836
268,0.744093
269,0.744690
270,0.746511
271,0.746874
272,0.744724
273,0.745434
274,0.748074
275,0.745120
276,0.745485
277,0.746556
278,0.745933
279,0.746025
280,0.744959
281,0.744636
282,0.744176
283,0.746358
284,0.744754
285,0.745472
286,0.744620
287,0.747218
288,0.748416
289,0.748198
290,0.745154
291,0.744400
292,0.745731
293,0.746392
294,0.745376
295,0.745491
296,0.747087
297,0.744903
298,0.744692
299,0.745606
300,0.744290
301,0.745568
302,0.745004
303,0.745841
304,0.745331
305,0.744553
306,0.748749
307,0.743910
308,0.745690
309,0.744379
310,0.744296
311,0.743868
312,0.745095
313,0.744338
314,0.745231
315,0.744058
316,0.744556
317,0.744027
318,0.743992
319,0.744196
320,0.744209
321,0.744157
322,0.744946
323,0.744848
324,0.744363
325,0.745458
326,0.745686
327,0.745240
328,0.744053
329,0.743960
330,0.744299
331,0.743867
332,0.744072
333,0.744029
334,0.743874
335,0.744254
336,0.743876
337,0.743855
338,0.744029
339,0.744729
340,0.743983
341,0.746639
342,0.744191
343,0.744200
344,0.743866
345,0.745550
346,0.745593
347,0.744724
