epoch,accuracy
0,25.00
1,29.69
2,39.06
3,39.06
4,45.31
5,43.75
6,46.88
7,40.62
8,43.75
9,45.31
10,50.00
11,54.69
12,48.44
13,64.06
14,62.50
15,62.50
16,53.12
17,53.12
18,48.44
19,59.38
20,50.00
21,34.38
22,48.44
23,60.94
24,62.50
25,75.00
26,65.62
27,54.69
28,56.25
29,59.38
30,71.88
31,73.44
32,59.38
33,70.31
34,60.94
35,70.31
36,65.62
37,62.50
38,51.56
39,62.50
40,62.50
41,68.75
42,54.69
43,50.00
44,57.81
45,62.50
46,64.06
47,60.94
48,62.50
49,65.62
50,59.38
51,59.38
52,65.62
53,68.75
54,73.44
55,75.00
56,73.44
57,48.44
58,60.94
59,46.88
60,56.25
61,70.31
62,56.25
63,70.31
64,73.44
65,71.88
66,73.44
67,65.62
68,60.94
69,40.62
70,65.62
71,57.81
72,70.31
73,70.31
74,59.38
75,76.56
76,67.19
77,70.31
78,64.06
79,70.31
80,70.31
81,71.88
82,64.06
83,60.94
84,65.62
85,70.31
86,68.75
87,76.56
88,82.81
89,71.88
90,78.12
91,70.31
92,68.75
93,67.19
94,71.88
95,75.00
96,76.56
97,67.19
98,73.44
99,70.31
100,59.38
101,78.12
102,65.62
103,78.12
104,73.44
105,67.19
106,56.25
107,76.56
108,68.75
109,60.94
110,71.88
111,62.50
112,73.44
113,71.88
114,67.19
115,73.44
116,68.75
117,68.75
118,75.00
119,68.75
120,78.12
121,75.00
122,79.69
123,70.31
124,75.00
125,67.19
126,73.44
127,75.00
128,67.19
129,73.44
130,76.56
131,71.88
132,76.56
133,76.56
134,79.69
135,70.31
136,67.19
137,68.75
138,75.00
139,65.62
140,75.00
141,75.00
142,78.12
143,71.88
144,68.75
145,62.50
146,64.06
147,71.88
148,71.88
149,62.50
150,68.75
151,75.00
152,73.44
153,68.75
154,59.38
155,76.56
156,68.75
157,67.19
158,70.31
159,68.75
160,71.88
161,68.75
162,71.88
163,59.38
164,71.88
