epoch,accuracy
0,25.00
1,32.95
2,38.64
3,41.48
4,44.89
5,48.67
6,49.43
7,52.08
8,51.14
9,55.68
10,55.30
11,56.63
12,60.61
13,62.31
14,59.09
15,64.39
16,67.61
17,68.75
18,68.94
19,73.48
20,72.73
21,76.33
22,74.43
23,75.38
24,75.57
25,78.22
26,81.25
27,83.71
28,83.52
29,84.47
30,83.52
31,83.14
32,87.50
33,87.31
34,85.04
35,87.88
36,87.31
37,88.83
38,87.88
39,91.10
40,91.48
41,89.77
42,91.67
43,89.20
44,91.29
45,94.13
46,93.94
47,93.56
48,94.70
49,93.75
50,94.13
51,93.94
52,94.32
53,92.80
54,94.13
55,93.56
56,95.45
57,96.40
58,96.59
59,95.27
60,95.27
61,95.27
62,94.70
63,95.27
64,96.59
65,95.83
66,97.16
67,96.97
68,96.78
69,96.78
70,97.92
71,95.45
72,96.40
73,96.40
74,96.40
75,96.21
76,95.83
77,96.78
78,95.83
79,95.27
80,96.40
81,96.21
82,96.78
83,98.48
84,96.97
85,97.54
86,98.67
87,97.92
88,98.11
89,96.40
90,97.54
91,97.73
92,97.92
93,99.05
94,98.11
95,98.67
96,98.48
97,98.86
98,98.30
99,98.48
100,98.67
101,99.43
102,99.43
103,99.62
104,99.24
105,99.24
106,99.24
107,99.05
108,99.43
109,98.67
110,98.86
111,98.67
112,99.05
113,99.24
114,98.86
115,99.05
116,99.43
117,99.24
118,98.67
119,99.24
120,99.24
121,99.62
122,99.62
123,99.43
124,98.67
125,98.67
126,99.24
127,99.81
128,99.43
129,99.24
130,99.05
131,99.81
132,99.81
133,99.81
134,99.62
135,99.62
136,99.81
137,99.62
138,99.81
139,99.43
140,99.05
141,100.00
142,100.00
143,99.43
144,100.00
145,99.62
146,99.43
147,99.81
148,99.05
149,100.00
150,99.24
151,100.00
152,99.81
153,99.43
154,99.81
155,98.67
156,99.05
157,99.43
158,99.81
159,99.62
160,99.81
161,99.81
162,100.00
163,100.00
164,100.00
165,99.81
166,100.00
167,99.62
168,99.81
169,100.00
170,99.81
171,99.62
172,99.81
173,99.81
174,100.00
175,99.43
176,99.43
177,99.81
178,99.24
179,99.62
180,99.62
181,99.62
182,99.24
183,99.81
184,99.62
185,99.81
186,100.00
187,99.62
188,100.00
189,100.00
190,100.00
191,100.00
192,100.00
193,99.81
194,99.24
195,99.81
196,100.00
197,100.00
198,100.00
199,100.00
200,100.00
201,99.81
202,99.81
203,100.00
204,99.62
205,99.81
206,99.81
207,99.81
208,99.81
209,99.81
210,100.00
211,100.00
212,99.81
213,99.81
214,99.81
215,99.81
216,100.00
217,100.00
218,99.62
219,99.43
220,99.62
221,99.81
222,99.81
223,99.24
224,99.81
225,99.81
226,100.00
227,100.00
228,100.00
229,99.81
230,99.62
231,100.00
232,99.81
233,99.62
234,99.81
235,99.62
236,99.81
237,99.81
238,100.00
239,99.81
240,99.81
241,99.62
242,99.62
243,99.43
244,100.00
245,99.81
246,99.81
247,100.00
248,100.00
249,99.62
250,100.00
251,100.00
252,100.00
253,99.81
254,99.62
255,100.00
256,99.24
257,99.43
258,99.81
259,99.62
260,99.62
261,99.81
262,99.81
263,100.00
264,99.81
265,100.00
266,99.62
267,99.81
268,100.00
269,100.00
270,100.00
271,99.81
272,100.00
273,99.81
274,100.00
275,99.81
276,100.00
277,100.00
278,99.81
279,100.00
280,99.81
281,100.00
282,99.81
283,100.00
284,100.00
285,100.00
286,100.00
287,99.81
288,100.00
289,100.00
290,99.81
291,100.00
292,99.43
293,100.00
294,100.00
295,100.00
296,100.00
297,100.00
298,100.00
299,100.00
300,100.00
301,100.00
302,100.00
303,100.00
