epoch,mean_loss
0,1.387415
1,1.359677
2,1.319603
3,1.277880
4,1.255172
5,1.231866
6,1.209844
7,1.156591
8,1.161632
9,1.116534
10,1.099527
11,1.065847
12,1.067404
13,1.042134
14,1.053206
15,1.044065
16,1.038460
17,1.020483
18,1.015799
19,0.998966
20,0.982878
21,0.974962
22,0.966066
23,0.991704
24,0.982107
25,0.963507
26,0.921285
27,0.936373
28,0.945904
29,0.930129
30,0.955359
31,0.925752
32,0.918875
33,0.922628
34,0.916046
35,0.930661
36,0.919101
37,0.881015
38,0.897395
39,0.873469
40,0.872986
41,0.889370
42,0.903431
43,0.867280
44,0.882918
45,0.863592
46,0.864474
47,0.855977
48,0.861709
49,0.861430
50,0.880569
51,0.867881
52,0.832269
53,0.842448
54,0.839538
55,0.847921
56,0.849516
57,0.839890
58,0.832847
59,0.814267
60,0.818007
61,0.842983
62,0.818145
63,0.829445
64,0.829931
65,0.821515
66,0.810862
67,0.817389
68,0.814193
69,0.812460
70,0.788943
71,0.797645
72,0.801439
73,0.799396
74,0.800470
75,0.803728
76,0.817285
77,0.800157
78,0.800986
79,0.795729
80,0.786481
81,0.795688
82,0.804109
83,0.790011
84,0.790525
85,0.787939
86,0.814248
87,0.811784
88,0.800500
89,0.789285
90,0.805280
91,0.791151
92,0.770592
93,0.778951
94,0.793489
95,0.789398
96,0.796962
97,0.790691
98,0.792727
99,0.778709
100,0.771655
101,0.769749
102,0.776080
103,0.774830
104,0.772763
105,0.773330
106,0.770312
107,0.773359
108,0.767858
109,0.755027
110,0.759664
111,0.768416
112,0.761796
113,0.766485
114,0.768695
115,0.761372
116,0.758772
117,0.773306
118,0.774318
119,0.761531
120,0.752427
121,0.758613
122,0.763591
123,0.749502
124,0.754242
125,0.756289
126,0.760798
127,0.763968
128,0.765692
129,0.764006
130,0.762637
131,0.756793
132,0.757342
133,0.759753
134,0.760874
135,0.754208
136,0.763413
137,0.759454
138,0.757926
139,0.768971
140,0.758326
141,0.762461
142,0.754018
143,0.749816
144,0.758936
145,0.753432
146,0.754086
147,0.751542
148,0.752098
149,0.749411
150,0.756048
151,0.751028
152,0.760110
153,0.751580
154,0.761883
155,0.752173
156,0.758493
157,0.746582
158,0.759626
159,0.750393
160,0.748543
161,0.747269
162,0.752280
163,0.751912
164,0.749922
165,0.764632
166,0.753255
167,0.762804
168,0.766390
169,0.748495
170,0.753245
171,0.750119
172,0.751347
173,0.753175
174,0.748105
175,0.749420
176,0.762564
177,0.756552
178,0.753399
179,0.759105
180,0.761591
181,0.754734
182,0.748420
183,0.753913
184,0.751225
185,0.752856
186,0.748103
187,0.746537
188,0.749538
189,0.746052
190,0.750793
191,0.750219
192,0.762626
193,0.753480
194,0.760427
195,0.751228
196,0.749947
197,0.749266
198,0.755536
199,0.752044
200,0.751321
201,0.753419
202,0.749029
203,0.751218
204,0.749497
205,0.750593
206,0.755288
207,0.753378
208,0.750183
209,0.753006
210,0.747695
211,0.748648
212,0.751686
213,0.747379
214,0.757121
215,0.753747
216,0.753666
217,0.750128
218,0.750725
219,0.753316
220,0.750596
221,0.752596
222,0.751627
223,0.750010
224,0.749383
225,0.746129
226,0.753080
227,0.751264
228,0.746491
229,0.750300
230,0.747308
231,0.744607
232,0.746575
233,0.745311
234,0.746839
235,0.745047
236,0.746728
237,0.749159
238,0.746695
239,0.750396
240,0.751601
241,0.748594
242,0.747620
243,0.745417
244,0.747176
245,0.745384
246,0.746344
247,0.746029
248,0.747155
249,0.748174
250,0.749086
251,0.745037
252,0.748833
253,0.746521
254,0.751689
255,0.745441
256,0.748600
257,0.748584
258,0.750689
259,0.747268
260,0.745671
261,0.751309
262,0.747301
263,0.745719
264,0.744446
265,0.744905
266,0.745371
267,0.745435
268,0.745679
269,0.748783
270,0.745455
271,0.745145
272,0.748913
273,0.751843
274,0.749960
275,0.752315
276,0.752169
277,0.750637
278,0.745940
279,0.745298
280,0.744161
281,0.746612
282,0.746461
283,0.747319
284,0.746685
285,0.745174
286,0.749485
287,0.746209
288,0.750636
289,0.752882
290,0.751571
291,0.745824
292,0.746250
293,0.746846
294,0.745698
295,0.745368
296,0.745427
297,0.744275
298,0.745733
299,0.744784
300,0.744045
301,0.744228
302,0.744675
303,0.745994
304,0.745304
305,0.744701
306,0.745721
307,0.744978
308,0.744569
309,0.744036
310,0.744056
311,0.744105
312,0.744628
313,0.744256
314,0.744384
315,0.744696
316,0.744087
317,0.744255
318,0.744191
319,0.745793
320,0.744165
321,0.744157
322,0.744714
323,0.743943
324,0.750057
325,0.744111
326,0.744339
327,0.744187
328,0.744133
329,0.745170
330,0.745700
331,0.744354
332,0.744283
333,0.744465
334,0.744319
335,0.744369
336,0.744193
337,0.745433
338,0.748117
339,0.744400
340,0.743837
341,0.744110
342,0.744339
343,0.746019
344,0.744263
345,0.745923
346,0.748200
347,0.744617
348,0.744191
349,0.744632
350,0.744344
351,0.744197
352,0.744080
353,0.747015
354,0.745268
355,0.744288
356,0.745087
357,0.744169
358,0.745974
359,0.744666
360,0.744115
361,0.743913
362,0.743895
363,0.744407
364,0.744106
365,0.743881
366,0.744290
367,0.744060
368,0.743885
369,0.744063
370,0.744222
371,0.746906
372,0.744941
373,0.744295
374,0.743800
375,0.744270
376,0.744709
377,0.743866
378,0.744131
379,0.744012
380,0.743847
381,0.743994
382,0.743918
383,0.744246
384,0.744023
385,0.743899
386,0.744007
387,0.744118
388,0.744023
389,0.744321
390,0.744155
391,0.744032
392,0.743987
