epoch,accuracy
0,21.88
1,21.35
2,35.94
3,36.98
4,35.94
5,23.96
6,42.19
7,44.27
8,54.69
9,39.58
10,43.75
11,46.88
12,57.29
13,47.92
14,55.73
15,58.33
16,60.42
17,39.58
18,48.44
19,50.52
20,60.42
21,57.29
22,46.35
23,59.38
24,63.54
25,60.94
26,57.29
27,58.33
28,63.54
29,56.25
30,64.06
31,66.15
32,63.02
33,70.31
34,53.65
35,48.44
36,58.33
37,63.02
38,60.94
39,67.19
40,61.98
41,73.96
42,51.04
43,70.83
44,64.06
45,63.54
46,61.46
47,64.58
48,68.75
49,51.56
50,60.42
51,61.46
52,54.69
53,72.40
54,52.60
55,67.71
56,59.90
57,65.10
58,66.15
59,71.35
60,66.15
61,56.25
62,68.23
63,66.15
64,63.02
65,70.83
66,61.46
67,67.71
68,64.58
69,70.83
70,69.27
71,66.15
72,63.54
73,66.67
74,75.00
75,66.15
76,62.50
77,71.88
78,65.62
79,71.88
80,71.88
81,67.71
82,68.23
83,74.48
84,66.15
85,66.67
86,61.46
87,74.48
88,71.35
89,69.79
90,75.00
91,70.31
92,69.79
93,68.75
94,65.62
95,60.42
96,67.19
97,68.75
98,66.67
99,69.79
100,67.19
101,71.88
102,72.92
103,71.88
104,61.98
105,68.75
106,71.35
107,74.48
108,66.15
109,69.79
110,71.88
111,69.27
112,69.27
113,66.67
114,70.31
115,71.35
116,70.31
117,70.31
118,75.52
119,67.19
120,70.31
121,73.44
122,67.19
123,72.92
124,63.54
125,64.58
126,73.44
127,71.88
128,70.83
129,68.75
130,67.71
131,72.92
132,65.62
133,69.27
134,72.92
135,76.04
136,64.06
137,75.00
138,69.79
139,73.96
140,76.56
141,71.35
142,67.71
143,68.23
144,72.92
145,72.40
146,71.35
147,71.88
148,74.48
149,68.23
150,73.96
151,76.04
152,76.04
153,75.00
154,70.83
155,72.92
156,66.15
157,71.35
158,73.44
159,67.19
160,75.52
161,72.40
162,74.48
163,74.48
164,70.31
165,69.27
166,64.58
167,65.62
168,75.52
169,67.71
170,69.27
171,73.96
172,70.83
173,69.79
174,60.94
175,75.00
176,72.92
177,70.31
178,67.71
179,75.00
180,72.92
181,70.83
182,73.96
183,73.96
184,70.31
185,74.48
186,76.04
187,67.19
188,69.79
189,74.48
190,72.92
191,73.44
192,80.21
193,76.56
194,78.12
195,79.69
196,76.04
197,76.04
198,73.96
199,75.52
200,76.04
201,78.12
202,75.00
203,75.00
204,79.69
205,79.17
206,85.94
207,79.17
208,75.52
209,80.21
210,81.77
211,83.85
212,82.29
213,79.17
214,78.65
215,82.81
216,80.73
217,79.17
218,76.56
219,77.08
220,75.52
221,74.48
222,72.40
223,76.56
224,78.12
225,76.04
226,72.92
227,75.00
228,80.21
229,76.56
230,73.96
231,77.08
232,76.56
233,78.65
234,77.08
235,75.52
236,73.44
237,78.12
238,79.17
239,76.04
240,74.48
241,78.12
242,79.69
243,76.04
244,75.00
245,74.48
246,82.29
247,79.69
248,69.79
249,73.96
250,73.96
251,77.08
252,75.52
253,71.88
254,77.60
255,80.21
256,76.04
257,75.00
258,82.29
259,80.21
260,80.21
261,80.73
262,76.56
263,78.65
264,75.52
265,76.56
266,80.73
267,78.12
268,79.17
269,73.96
270,79.17
271,78.65
272,77.08
273,75.52
274,74.48
275,68.23
276,75.52
277,72.40
278,72.92
279,73.96
280,77.60
281,77.08
282,75.52
283,76.04
284,75.00
285,78.65
286,77.60
287,77.60
288,75.52
289,80.73
290,77.60
291,75.52
292,77.60
293,78.12
294,73.96
295,69.27
296,80.73
297,76.04
298,71.35
299,76.04
300,79.17
301,78.12
302,79.69
303,77.08
304,78.65
305,80.73
306,79.17
307,81.77
308,75.00
309,77.60
310,79.17
311,79.69
312,80.73
313,81.25
314,78.12
315,78.65
316,79.17
317,72.92
318,75.52
319,80.73
320,76.04
321,75.52
322,80.21
323,77.60
324,77.60
325,79.17
326,78.12
327,78.65
328,77.08
329,78.65
330,79.17
331,78.65
332,77.60
333,80.73
334,78.65
335,78.12
336,77.60
337,78.12
338,77.60
339,80.73
340,79.69
341,81.25
342,78.65
343,77.60
344,77.60
345,78.12
346,76.56
347,78.65
348,81.77
349,79.17
350,77.60
351,77.08
352,79.69
353,81.77
354,81.77
355,78.12
356,79.17
357,76.56
358,79.17
359,79.69
360,80.21
361,78.12
362,79.17
363,79.69
364,82.29
365,74.48
366,78.12
367,76.56
368,80.21
369,82.29
370,78.65
371,81.77
372,81.77
373,79.69
374,78.12
375,80.73
376,82.29
377,80.21
378,78.65
379,80.21
380,76.56
381,81.77
382,81.25
383,80.73
384,78.12
385,76.56
386,82.29
387,80.73
388,80.21
389,78.12
390,79.17
391,81.77
392,79.69
393,81.25
394,81.77
395,82.81
396,80.73
397,79.69
398,80.21
399,81.77
400,81.25
401,81.77
402,77.60
403,80.21
404,82.29
405,82.81
406,78.65
407,79.69
408,79.17
409,78.65
410,78.12
411,81.77
412,79.69
413,79.17
414,81.25
415,77.60
416,80.73
417,80.21
418,78.12
419,80.73
420,79.17
421,79.69
422,79.17
423,80.21
424,78.12
425,80.21
426,81.25
427,77.60
428,79.69
429,79.69
430,78.12
431,82.29
432,79.17
433,78.12
434,82.81
435,81.25
436,81.25
437,82.81
438,81.25
439,82.29
440,79.17
441,80.73
442,78.65
443,81.77
444,78.12
445,81.77
446,81.25
447,81.77
448,80.21
449,80.73
450,80.73
451,81.25
452,80.21
453,78.65
454,81.77
455,78.65
456,79.69
457,80.21
458,80.73
459,81.77
460,80.21
461,77.60
462,79.17
463,79.69
464,77.60
465,78.65
466,79.69
467,80.73
468,80.21
469,80.73
470,77.60
471,79.69
472,79.17
473,80.21
474,80.21
475,81.77
476,79.17
477,81.77
478,78.12
479,80.73
480,80.73
481,79.69
482,80.21
483,80.21
484,81.77
485,79.69
486,76.56
487,79.69
488,79.17
489,81.77
490,81.25
491,79.69
492,80.73
493,80.73
494,80.73
495,82.81
496,79.69
497,79.69
498,78.65
499,79.69
